username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Angel O,197,"Yuma, Arizona",2019-06-30,FAMILY,2019-06-22,5,Almost perfect,"The good news is that this hotel is actively striving for 5 Trip Advisor stars. Amongst the good/great features are: walking distance to Disneyland, nice water playground, complimentary parking, complimentary WiFi and comfortable beds. Things to work on are: smelly carpets on lower level buildings, noisy a/c units, no breakfast option. 

I will most definitely come back",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-26,"Hi Angel,
Thank you for taking the time to let us know how your stay was. We are happy to hear you enjoyed the location, amenities, and comfortable beds. We apologize for the issues you experienced with the room. This is definitely something we will be directing to our housekeeping and maintenance departments to correct the odor and noisy A/C. Thank you so much for bringing this to our attention. We are always working on improving our rooms and we hope to have them all fully renovated soon. Building 1 renovations were completed last spring and building 2 renovations are scheduled to begin this upcoming fall. We look forward to your next stay!",100
ronaldb807,4,"Fairfield, California",2019-06-30,FAMILY,2019-06-21,5,A great place to stay for Disneyland,It's a two block walk from Disneyland and many restaurants. Maybe the best part is that parking is free where most in the area charge $14 or more. The beds were comfortable and the front desk was helpful in every step in our stay. ,"If you can, get into building 1 room 301,401, or 501. You get a perfect view of the Disney fireworks.",,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-26,"Hello Ronald,
Thank you so much for taking the time to review your recent stay. We are thrilled you enjoyed the close walk to Disneyland and were able to take advantage of the free parking for your room. We are also happy you found the beds comfortable and the front desk helpful. We hope you stay with us again the next time you visit Anaheim!",10
Mary B,1,,2019-06-30,FAMILY,2019-06-21,5,Grandson's Eighth Birthday,Our stay at Howard Johnson Hotel and Water Playground across the street from Disneyland was great. The room was really clean and the beds were very comfortable.  I was surprised how quiet our room was since the hotel is right next to the freeway. It was noisy out on our balcony but very quiet with the sliding door closed. We had a view of Disneyland and the hotel's water playground from our room on the 6th floor in Bldg. #1. The only thing missing is a complimentary breakfast which most of the hotels in the area seem to offer for about the same room price.  We did find there are several restaurants within easy walking distance of the hotel. The location to Disneyland and the water playground made it a perfect choice for our grandson's eighth birthday. He loved the water playground and it took us only about ten minutes to walk to Disneyland.,,,,,,,,HojoAnaheimStaff,Guest Relations ,2019-06-24,"Hello Mary,
Thank you so much for reviewing your stay. We are happy to hear you enjoyed your stay due to the location and view from your room. We are also so glad to hear you did not experience any highway noise and your grandson loved the water playground during his birthday trip! We are always looking for ways to improve and will make sure to bring your comments regarding breakfast to the attention of our management team. We hope to see you again soon!",2
Andy Y,1,"Chicago, Illinois",2019-06-30,FAMILY,2019-06-21,5,Perfect for a quick trip to Disney,"We stayed for quick two day stop at Disney. The rooms were spacious and utilized the space well (two queen beds and table with comfortable seating for 4). The decor is festive and cheery which is perfect for a Disney trip without being overtly ""Disney"". The room was a perfect for two adults and two tweens. Plenty of space to relax / lounge and never feeling like you're tripping over each other. The staff was friendly and very accommodating. They insisted on taking care of our bags while we were out and about on our day of departure. They even helped load up our bags when we left! Great value and perfect location if you're going to Disney - it's about a 10 minute walk to the gates. We did not take advantage of the water playground so will not comment on that portion.",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-24,"Hi,
Thank you so much for taking the time to review your recent stay. We are thrilled you had such a great time and really enjoyed the room décor and space in the room. We are also happy to know the front desk was so attentive and really helped you during your visit. We hope to host you again the next time you visit Anaheim!",2
Adventure60783761200,1,"Bakersfield, California",2019-06-30,FAMILY,2019-06-20,4,Great time!,"Perfect for adults & children, near everything at a walking distance! We will definitely be back. Price is affordable & just the Hotel itself makes the kids feel that there vacation is even greater, they don’t want to leave:)","Need more parking spaces, we didn’t have one when we came back from dinner. The entire place was full. ",,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-24,"Hello,
Thank you for taking the time to review your stay. We are thrilled you had such a great time due to the location and vacation atmosphere! We hope you stay with us again soon!",2
Sherpa19540258660,1,"Portland, Oregon",2019-06-30,FAMILY,2019-06-20,5,Great family hotel!,With colorful Art Deco accents and a free rubber ducky this was a great find. My kids loved the water park and the tranquil more grown up pool that was separate was a great escape from those kids. We were able to catch the Disney fireworks display from our room and the location makes it an ideal Basecamp for visiting Disneyland. ,Get a room facing Disney on an upper floor. Also one where the trees aren’t blocking your view. ,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-21,"Hello,
Thank you for taking the time to review your stay. We are thrilled you enjoyed the décor and free rubber ducky in your building 1 room! We are also happy to hear you had fun at the pool areas. We hope you stay again soon!",2
Road40812788782,1,,2019-06-30,FAMILY,2019-06-20,2,Outdated,The amenities are nice but the hotel is extremely outdated. I booked not knowing the buildings were different and we stayed in building 2 the ac wasn’t runnin the that building at it was hot walking to our room. Our room was decorated like the 90s. And smelt like it too. ,Don’t book in building 2. Figure out which ones have been updated. I also emailed management about this and never heard back. ,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-21,"Hello,
We are sorry to hear you were not completely satisfied during your recent stay with us. We always encourage our guests to let us know if there are any issues with their room accommodations. We are so disheartened that we were not able to better assist you. We do have six different buildings on property; you can always give us a call prior to your arrival to confirm which room type/building you are reserved into. We apologize that this was not mentioned to your during your booking process. We are actually in the process of renovations. Building 1 underwent a full renovation which completed last spring and building 2 renovations will begin this fall. We really hope you give us another try and allow us the opportunity to better serve you and your family in the future. ",2
Culture205307,1,,2019-06-30,FAMILY,2019-06-20,5,"Clean, Comfortable, Close to Disney","This hotel was really great. The rooms were very clean, had no smell that some hotels can sometimes have. The maids did a great job, the pools were clean, the towels were great in both the bathroom and out by the pool. The cleaned the property each night/morning. The front desk staff was awesome. We walked to Disney each day, and with a 5 year old and 9 year old, it took about 7-8 minutes. We walked back to the hotel so they could rest before going back into the park. Will definitely be staying again. ",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-21,"Hello,
Thank you so much for reviewing your past stay with us. We are thrilled by your kind words about the cleanliness of the rooms, pools, and property. We are also happy to hear about your positive experiences with the staff and walking distance to Disneyland. We look forward to your next stay!",2
Quest15783663750,1,"Las Vegas, Nevada",2019-06-30,FAMILY,2019-06-20,5,Perfect place for family vacation,It was a perfect stay! My daughters had an amazing time in the water playground. It was the perfect distance to Disneyland and any restaurants around it. We will definitely plans on staying here again for our next family vacation. ,,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-20,"Hello,
Thank you so much for reviewing your stay. We are happy to hear your daughters had an amazing time at the water playground and that you enjoyed the locations to Disneyland and restaurants. We look forward to your next stay!",2
leemary1,24,"Eastvale, California",2019-06-30,FAMILY,2019-06-19,5,Quick Trip with Visiting Family,"I’m fairly local, but didn’t want to drive home after midnight.  We had teenage cousins from out of state visiting and they wanted a day at Disney.  While my daughter, niece and the two cousins went to Disney, I relaxed.  Check in time was 3, but they had a room ready at 8:30 AM!  I was thrilled!  Staff...from front desk to the cleaning ladies....were friendly and helpful.  

The room was clean, had a small fridge, microwave, and two sinks.  There was a small balcony and it was perfect weather for keeping the door open for fresh air.  The grounds were also very well kept.  It’s an easy walk to restaurants and Disney (10 min or less to the security entrance).  While we didn’t use it, the pool and little water park were nice.  There’s also a little market to buy some basics if needed.  

I had to walk to the park to get the girls at midnight.  I felt very safe walking by myself...plenty of people and close by.  

One little perk I really liked...I could sign into my own Netflix account on their tv.  
",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-20,"Hello,
Thank you for taking the time to write a review about your recent stay with us. We are happy to hear you were able to get into your room early and that you enjoyed the staff. Thank you for your kind words about the room and in-room amenities; we are thrilled this was useful while you relaxed at the hotel! We hope you stay with us again the next time you visit the Anaheim resort. ",51
Matthew W,2,"Honolulu, Hawaii",2019-06-30,FAMILY,2019-06-19,5,June 2019,This was our 11th visiting HOJO. So much has improved and changed. The staff is still superb and so inviting. We love the FB live Thomby does and look forward to chatting with him each visit. We look forward to our next visit. ,,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-20,"Hello Matthew,
Thank you so much for reviewing your 11th visit with us! We are thrilled to hear your kind words about the staff, especially Thomby and his Facebook live videos! We look forward to your next stay.",4
Climber29738023548,1,"Brentwood, California",2019-06-30,FAMILY,2019-06-19,5,Our favorite hotel!,"This is our favorite hotel when we travel to Anaheim! The staff is so friendly, the rooms are clean, and the hotel is family friendly. It’s a short walk to Disneyland which we love. We will always choose this hotel for our family vacations!",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-20,"Hello,
We are so thrilled to hear we are your go-to hotel during your Disneyland vacations!  Thank you so much for your kind comments and great feedback.  We are so pleased we have always provided you with a delightful experience due to the staff, clean rooms, and location to Disneyland. We look forward to your next stay! ",2
Seaside68496111744,1,,2019-06-30,FAMILY,2019-06-19,5,Blast from the Past!,Rooms haven't change since 1966. But over all hotel and grounds are clean and tidy. Staff was friendly and helpful. I will definitely recommend the Howard Johnson to family and friends. Family had a great stay!,,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-20,"Hello,
We are so pleased to hear you and your family had a delightful time with us!  Thank you so much for your very valuable feedback. We are thrilled you enjoyed the clean and tidy hotel. We appreciate your kind words about the staff! Thank you for recommending us to your family and friends. We hope to see you again soon!",2
OnAir22107987388,1,"Brentwood, California",2019-06-30,FAMILY,2019-06-19,1,not good,"i have stayed in nicer rooms at a Motel 6, room was old, tub didnt drain properly, toilet shifted every time you sat down. Beds seemed smaller than the promised queen size. House keeping didnt show up til mid-afternoon. ","worst room I have ever stayed in, old, date and cramped ",,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-20,"Hello,
We really appreciate both negative and positive feedback. It is our goal to always address guest’s negative comments and resolve any issues to your satisfaction. We are so sorry we fell short of your expectations. Housekeeping does perform service between 9am and 4pm. We hope you decide to give us another try and allow us the opportunity to better serve you in the future; you can give us a call directly at 714-776-6120 to request for service earlier in the day and to confirm the bed sizes are exactly what you are looking for. ",2
Culture24552499232,1,"Lancaster, California",2019-06-30,FAMILY,2019-06-18,5,Great Place,Stayed here with my 5 year old. Walking distance from the park and staff is always so helpful and friendly. The water park is so perfect for kids and the HOJO is really such a great hotel especially for families. ,,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-20,"Hello,
Thank you so much for reviewing your recent stay. We are so happy to hear you enjoyed the walking distance, staff, and water park. We hope you stay with us again the next time you visit Anaheim!",2
Krystal H,1,,2019-06-30,FAMILY,2019-06-17,5,Family Holiday,"This place was perfect  !! The staff helped me on so many occasion !
We travelled  from Australia and was a pleasure to be somewhere  tjay was clean ,fun  so close to disneyland and safe would stay and again",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-19,"Hello Krystal,
Thank you so much for sharing your recent experience with us! We are delighted by your kind comments about the staff. We are also thrilled that you enjoyed the clean and safe hotel! We hope to host you again soon! ",2
Navigate04319639784,1,,2019-06-30,FAMILY,2019-06-17,5,Awesome Location,"This Hotel is at a Great Location. It is right off the freeway and right across from the Disneyland Resort.  Restaurants close by (McDonalds, Mimi's, starbucks).  The Staff is super friendly.  Pools are clean and towels are provided.  The onsite store is super helpful.  They sell beer, wine, sodas, juice, milk, cereal cups and lots of other stuff including souvenirs. ",Request a room you can see the fireworks from.,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-19,"Hello,
Thank you for reviewing your recent stay. We are so happy to hear you enjoyed our location to the freeway, Disneyland, and nearby restaurants. We are also thrilled you had fun at the pool and found the onsite store helpful! We hope to host you again the next time you visit Anaheim. ",2
LisaCOH,60,"Centerville, Ohio",2019-06-30,COUPLES,2019-06-17,5,Great Stay,"We checked into this hotel very early, 10:30 AM, and were given our room right then and there. We feel like we got a bonus day to our vacation! The desk people are so sweet and helpful. Our room was large, immaculate and comfortable. And the Keurig coffee was delicious! The walk to Disneyland is about 10 minutes. It was fun to see the Disneyland monorail travel right by the hotel as well as watch the Disney fireworks from the hotel at night. Great location. Great stay!",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-19,"Hi Lisa,
Thank you so much for your review. We are so happy to hear your early check in allowed you to have a bonus day to your vacation! Thank you for your kind comments about the staff and location! Our hotel is dedicated to providing exceptional service, value and quality. We are so thrilled to hear we were successful! We hope to be your top choice for accommodations when planning your next Disneyland vacation!",51
Curiosity36216241262,1,"Mexico City, Mexico",2019-06-30,FAMILY,2019-06-15,1,😕,Very bad customer service...was not expecting a red carpet entrance but at least a greeting and zero sarcasm to answering my questions and concerns kind of felt racism there 😬 building 6 rooms on second floor not a good idea if you have babies sun light goes in from ceiling since 6-7 am,,3.0,1.0,2.0,5.0,3.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-17,"Hello,
Your feedback is greatly appreciated and will help us continue to improve. We are so sorry to hear about your experience with the staff. As an equal opportunity hotel with employees from diverse backgrounds, we are concerned about the experience you had. We welcome you to give us a call at 714-776-6120 in order to further discuss any issues you had with your stay so we can resolve this to your satisfaction. This is not what we expect from our staff so we want to make sure we can address any staff members involved with your visit. We really hope you give us another try and allow us the opportunity to better serve you and your family in the future.",2
Kim A,20,,2019-06-30,FAMILY,2019-06-15,5,Great location! Excellent room!,Room was very clean and beds were comfortable. The table with bench seating and two stools were a nice touch. Location was perfect as only a 7 minute walk to Disneyland. Our grown up kids used the pool.,Our park facing room was perfect to watch the Disney fireworks each night!,5.0,4.0,,,,5.0,HojoAnaheimStaff,Guest Relations,2019-06-17,"Hello Kim,
Thank you so much for reviewing your stay. We are thrilled to hear that you enjoyed your room and beds. It also makes happy to know you enjoyed the location! We hope you stay with us again soon. ",39
Navigator24603568678,1,"Cypress, California",2019-06-30,FAMILY,2019-06-15,4,birthday trip,"had a great time celebrating my grandsons birthday we went to disneyland and had fun cooling off in the water park, the rooms connected and we were able to communicate with the entire party easily thru the room and did not have to go outside the room to talk to the entire family. they did have some plumbing work going on but made arrangements to ust the facilities in another part of the hotel, a little inconvienent but doable",,4.0,4.0,4.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-17,"Hello,
Thank you so much for sharing your recent experience with us. We are thrilled to hear the connecting rooms worked well for your family to communicate without having to exit the rooms. We are also happy that your grandson had fun at the water park! There were some unexpected plumbing repairs that we had to work on during your stay; thank you for being so understand! We hope to see you again soon! ",2
Tera Jaspreet K,4,,2019-06-30,FAMILY,2019-06-14,4,Happy they had good coffee in room:),We enjoyed our quick stay. Water park was much smaller than we anticipated. Everyone was nice at check in. The housekeeper very good. Just that one mishap when we first checked in and there was a piece of candy that our daughter found and ate. A gummy bear that we worried could have been an edible. Please be sure to room is clean if any of this. ,,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-17,"Hello Adina, 
Thank you for taking the time to review your visit. We are happy to hear you enjoyed your stay and the coffee in the room. We are so saddened to hear your room did not meet the cleanliness standards we expect and that your daughter found and ate a piece of candy. This is unacceptable and we will make sure to address this with our executive housekeeper to ensure something like that does not happen again. Thank you so much for bringing this to our attention.  We hope you keep us in mind when planning your next Disneyland vacation. ",5
Kerryn L,10,,2019-05-31,FAMILY,2019-06-14,4,Great location,"We chose this hotel on two factors.  Its proximity to Disneyland and the water park for our 5 & 8 year olds.   Both were excellent.  A very short stroll to and from the security checkpoint for Disney and our kids loved the water park.  They did find the water temperature in both the park and swimming pool quite cold though.

The hotel room was dated but immaculate.   Bathroom clean with no mouldy grout.  Beds were very comfortable.   Only criticism would be that it is probably due a decor update.

We were on the second level which required walking up a flight of stairs but this wasn't an issue for us and was made clear at check in.  We arrived before midday and were offered a room immediately which was very appreciated.

No restaurant on site but Mimi's across the street was wonderful and we ate there sometimes twice a day.

Will stay at the Howard Johnson again on our next visit.",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-17,"Hello Kerry,
Thank you for taking the time to write a review about your recent stay with us. We are so happy to hear you enjoyed the location to Disneyland and the water park area. We are always working on improving our rooms and we hope to have them all renovated soon; we completed renovations on building 1 last spring and will begin renovations on building 2 this fall. We are also happy to hear you found Mimi's wonderful. We look forward to your next stay!",14
Adventure05906242980,3,,2019-06-30,FAMILY,2019-06-14,5,The hotel + waterpark are the best,"We love staying at the Howard Johnson. Not only is it a quick walk to Disney, but the water park is also the best. My kids love it there, a toddler's paradise. Hotel staff is so friendly and always accommodating ",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-17,"Hello,
Thank you so much for your review. We are thrilled you loved your stay due to the location and water park. Your kind words about the staff is also great to hear! We hope to host you again soon!",6
nulleny19,1,"Grand Rapids, Michigan",2019-06-30,FAMILY,2019-06-13,4,Very nice place,"Everyone was friendly and the water park is the best! My 2 year old enjoyed it very much 
They had balloons ready for when we check in and their store was open until 11 so that was very helpful. Parking was free and that’s a win. ",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-11-07,"Hi,
Thank you so much for taking the time to review your visit. We are so thrilled to hear you had such great experiences with the friendly staff and water park. It also makes us happy to know that the late store hours and free parking was useful! We hope to welcome you again soon!",2
Resort65047784942,1,"Hayward, California",2019-06-30,FAMILY,2019-06-13,1,Over Charged,Paid for the first night in cash and my stay was for 4 nights. they charged me before my check out and charged me the full four nights and didn't take out my first night. over charged my friend an extra $600. The service was horrible and housekeeping didn't even bother throwing the garbage out after the first two days. I would not be staying here again.,,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-13,"Hello,
Thank you for taking the time to review your stay. We are so disappointed to hear the experience with the service and account charges, and apologize for any inconvenience this may have caused. We would love to look into this for you and help resolve any payment discrepancies as soon as possible. Whenever it's most convenient for you, please feel free to give us a call at 714-776-6120 so we can get your reservation details and go over your folio. We also apologize for the housekeeping service you received. This is unacceptable and we will make sure to address this with our executive housekeeper. We really hope you give us another try and allow us the opportunity to better serve you and your family in the future. ",2
Angelique K,3,,2019-06-30,FAMILY,2019-06-12,5,Worth it,"Spent a family staycation at this hotel and we were not disappointed. Check-in was quick and they even offered balloon swords and cardboard pirate hats for the kiddos. That got my kids super pumped for their stay. The room we stayed in was in building 2 and we were lucky enough to be facing Disneyland so we enjoyed their fireworks show from the comfort of our balcony. The water playground is small, but my kids really enjoyed themselves (all under 7). There is also a pool area separate from the water playground. The beds were super comfy. They offer bunk bed rooms, which might be better for us in the future as a family of 5. We also were able to order dominos pizza and they delivered it to our room. I'm not sure if they always do this or if restaurants familiar with the hotel will only do this, but that was super great since the hotel does not offer room service. We will definitely be staying here again.",,5.0,5.0,5.0,5.0,5.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-13,"Hello Angelique, 
Thank you for giving us a try during your recent staycation. We are happy to hear you had such a great check in experience with the speed, balloons, and pirate hats. We are also so thrilled that you were able to view the fireworks from your room since rooms in that building don't typically have a fireworks view; that's such a magical surprise! We look forward to your next stay with us and hope you try out one of the bunk bed rooms! ",2
Tiffany O,4,,2019-06-30,FAMILY,2019-06-12,5,Would stay again,"We stayed in building one. All of the staff were friendly when checking in, and helpful. Parking is Free, which is nice ! It’s self park, and fills up fast, but there’s overflow parking at another hotel. 

The beds were comfortable, and they had taken measures to reduce the freeway noise in our room. The balcony window had another widow added at the rail to reduce noise, and it helped. We didn’t hear the cars while sleeping. The balcony’s in our room were not made for lounging and had no chairs. I had expected chairs, but it’s fine. 

Housekeeping was great, even taking time to fold our daughter’s blanket when tidying the room. 

The shower/tub actually looks clean. No grime build up around the drain. The water is finicky in the morning when there are a lot of people using it, but it wasn’t a huge inconvenience. 

The water park is fun for kids. It’s a separate area from the pool, so you have to go back and forth, but we still had a blast at each area. I like that they keep a staff member at the top of the slide to supervise children and remind them of the rules. 

The walk to Disney is relatively quick. We trekked back during the day to let our kids nap, then hit the park again in the evening. 
There are nice blackout curtains in the room, perfect for napping, and we felt like the AC unit worked really well. We kept it at 68, the kids slept perfectly. ",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-13,"Hello,
Thank you so much for leaving us this detailed review of your stay. We are thrilled to hear you had such a great visit and really enjoyed the free parking, comfortable beds, and cleanliness. We are also happy that you did not experience any noise from the freeway. Thank you so much for your kind words about the staff. Our team is dedicated to providing exceptional service, value and quality. We are so thrilled to hear we were successful! We look forward to your next visit!",8
Wanderer61650545951,1,,2019-05-31,FAMILY,2019-06-11,5,Great Disney Experience,"Great hotel for Disneyland access. Free parking is a big perk, cute gift shop that can send gifts up to the room for your arrival. Kind and helpful front desk that have killer balloon animal skills. My daughter loved her balloon swords and turtle. The water park was small but fun, and we watched the staff meticulously clean and maintain it in the mornings while we were there. Upgrade to park view top floor if you can, its totally worth it and the fireworks are great from there. Nice well kept grounds. convenient to walk to the park, food, and get on and off highway. 
My only suggestion would be to get a filtered water refill station for water bottle and in room coffee making. Also it would be great to have complimentary coffee with real creamer in the lobby for parents on their way out in the morning. The in room coffee was fine, but I would have loved a quicker option, real creamer, and a way to fill my reusable coffee cup and water bottle on our way to the park. 
Your staff were really helpful and made this stay a perfect and exciting experience for our little birthday girl. We will certainly be back. ",Park view esp on top floors is totally worth the price!,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-12,"Hi,
Thank you for taking the time to review your stay. We are thrilled to hear you were able to take advantage of our free parking and gift shop. We are also happy that you enjoyed your upgraded room in building 1 facing towards the park and were able to view the fireworks! We are always looking for ways to improve and will definitely make sure to inform our upper management team about your suggestion for coffee in the lobby! We provide creamer packets in the room but our gift shop does have liquid creamer available for extra variety. We are glad you enjoyed your stay during this special birthday trip. We look forward to your next visit!",2
Sara S,85,"Columbia, Missouri",2019-05-31,FAMILY,2019-06-10,5,Great stay at a good price,"We recently stayed a couple of nights here.  The walk to Disneyland was an easy 8 minute walk.  I was concerned when we first got out of the car about the noise from the highway but as soon as we walked into the building we couldn't hear it any more.  The room was clean and plenty big for us even with a roll-away.  Our room over looked the pool which was nice because the kids wanted to swim and I could watch from the balcony while I unpacked.  My only complaint was the shower, instead of all the water coming out of the shower head, some of it came out the spout below so you didn't get the full water pressure if that makes sense.  I had to call the front desk twice (to ask for the roll-away and then to ask for more towels) and they were so pleasant on the phone and the items arrived promptly.  Every staff member we encountered on the property was very friendly and greeted us.  My daughter was given a balloon sword which she loved.  I would consider this a great value and would definitely stay there again.",,,5.0,5.0,5.0,,,HojoAnaheimStaff,Guest Relations,2019-06-12,"Hello Sara,
Thank you so much for leaving a review of your stay. We are thrilled you enjoyed the walking distance to Disneyland and did not experience any highway noise from your room. We are also happy that you enjoyed the view of the pool from your room. We are so sorry for the experience you had with the shower; we will make sure to inform our head engineer of this issue so we can have it resolved before another guest is placed in that room. Thank you so much for bringing this to our attention. We are also happy to hear you had such great encounters with the staff members. We look forward to your next stay!",117
Stay35594442032,1,"Denver, Colorado",2019-06-30,FAMILY,2019-06-10,4,Great Location for Disneyland,This hotel was in very close proximity to Disneyland and made walking there very easy.  The fact that it is right off I-5 is huge too.  The water park was the perfect addition as it allowed our son to stay occupied while we sat in the hot tub preparing for another day of walking.  The little convenience store was a huge plus as well in finding water and snacks.  Overall it was a great place to lay our heads after tiring days of walking the parks!,"Use the room safe, it was nice having a piece of mind that our stuff was safe when we were not there.",,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-11,"Hello,
Thank you for taking the time to review your stay. We are happy to hear you enjoyed the location to Disneyland and the I-5. We are also happy that the water park and hot tub were a perfect addition after a day of walking. We hope to host you again soon!",2
Brian J,33,"Denver, Colorado",2019-06-30,FAMILY,2019-06-10,5,Great with small kids,"Stayed here for four nights during a family vacation to Disneyland.  We stayed in one of the two room family suites which was perfect for us. The room had been recently updated.  The bunk beds were great for our 2 and 6 year olds. There was a table big enough for easy breakfasts, and a fridge and microwave to help with cooking.  Beds were comfortable.  Had one minor issue with the shower which was promptly fixed by hotel staff.

The water park was great for smaller kids, but older kids might be bored as pretty small slides and shallow water.  The hotel is about a 10 minute walk to the Esplanade between Disneyland and California Adventure.  There are several restaurants along the walk including a Mimi's, Panera, and McDonalds.  We used the Disneyland Resort Express shuttle from the Orange County Airport which drops off and picks up right in front of the hotel.

The hotel staff were friendly and accommodating.  No problems storing bags and with other requests.

Overall, this was a good stay and a good value for a family with smaller kids who are visiting Disneyland!",The two room family suites were excellent!,,5.0,,,5.0,5.0,HojoAnaheimStaff,Guest Relations,2019-06-11,"Hello,
Thank you so much for giving us a try during your recent Disneyland vacation. We are so thrilled to hear you and your family had such a great time and really enjoyed our bunk bed kid's suite! We apologize for the issue you had with the shower; we are happy the staff was able to quickly take care of this for you. It also makes us happy to know you really enjoyed the water features and location. We hope to be your first choice for accommodations when planning your next Disneyland vacation!",47
clh7584,1,"Coeur d'Alene, Idaho",2019-05-31,FAMILY,2019-06-09,3,Decent for the price,"Close and convenient but dated, kind of dirty, and some things were broken. Game room was very expensive. Splash pad was fun. Highway noise was loud. Air conditioning worked intermittently. Staff was very friendly ",,3.0,4.0,3.0,4.0,3.0,3.0,HojoAnaheimStaff,Guest Relations,2019-06-11,"Hello,
Thank you for taking the time to leave a review of your stay. We are sorry to hear you were not completely satisfied during your recent stay with us. We always encourage our guests to let us know if there are any issues with their room accommodations. We are so disheartened that we were not able to better assist you. We will make sure to have our executive housekeeper and head engineer inspect your room to ensure it is up to the standards that we expect. We are happy to hear you had a good experience with the staff. We hope you decide to give us another try and allow us the opportunity to better serve you in the future.",2
Regina A,4,,2019-06-30,FAMILY,2019-06-08,4,Disney,Would have liked more info on shuttle service. Was not explained well. Kids cove was nice but was not for bigger kids as it seemed in description.  Would be great if breakfast was offered. Overall nice place,,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-11,"Hello Regina,
We really appreciate both negative and positive feedback.  We always strive for improvement and will use your comments to ensure our staff is better trained on explaining the shuttle service. We apologize if the kids water area was not what you were expecting; we hope you and your family still had fun! We hope you decide to give us another try and allow us the opportunity to better serve you in the future.",8
579maias,3,"Melbourne, Australia",2019-06-30,FAMILY,2019-06-08,5,Close to Disneyland,Great place to stay for families visiting Disneyland and California Adventure. Easy access to the park entrance with great places around it to eat. So close that it is easy to come back for a rest during the middle of the day and head out again for the late afternoon and evening. So close that you can watch the fireworks from our verandah/patio area. ,The suites to accommodate families of 5 is excellent. Internet could be much faster. ,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-10,"Hi,
Thank you for taking the time to review your recent visit. We are so happy to hear you enjoyed the easy walk to Disneyland and nearby food places. We are also thrilled that you were able to enjoyed the fireworks from your patio! We hope you stay with us again soon. ",7
Explorer20066722478,1,"Honolulu, Hawaii",2019-06-30,FAMILY,2019-06-07,3,Better Customer Service Needed,"Attempted to get our room early; however,  no luck. Completed the precheck-in forms twice because they could not locate the first forms I had completed earlier that day. Tried a few times to see if our room was available earlier,  but was told no. Then during the 4pm check in, we were told the water will be shut off at 10am for maintenance. I asked what time is check out and was informed it was at noon. If they were aware we would be losing two hours the day of check out, they should have done their very best to get us a room earlier during check in. We were unable to sleep in and ended up checking out much earlier. Due to this inconvenience,  we will not be staying here again. We paid too much to have to cut our visit short due to their maintenance issues.",,,,,,,,HojoAnaheimStaff,Guest Relations,2019-06-10,"Hello,
We are sorry to hear you were not completely satisfied during your recent stay with us. We always try our best to accommodate early check in requests. During peak times when we are sold out, we may not always have early check ins available since housekeeping does need that time between check out and check in to service all of the rooms. We are so sorry for the inconvenience this may have caused. We also apologize for the issues with the water; we did our best to make sure that we were able to give everyone enough notice ahead of time. Sometimes issues with plumbing are out of our control and this is not something common that usually happens.  Again we apologize for the inconvenience and we really hope you give us another try and allow us the opportunity to better serve you and your family in the future. ",2
