username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
U2251QUjasonh,4,,2017-02-28,COUPLES,2017-02-19,5,last minute trip,"staff was nice, facilities well kept, room was ground floor overlooking pool. always felt like people where wandering just outside room because of close proximity to pool. avoid rooms overlooking pool if privacy matters.  
",,4.0,5.0,5.0,5.0,4.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-21,"We appreciate you taking the time to give us your feedback. We hope you will give us another try to exceed your expectations.

With Hospitality,
Lulu Lawag
Guest Services Manager",4
Cindy S,9,,2017-02-28,FRIENDS,2017-02-19,5,Great view with outstanding staff,"The hotel has a convenient location, beautiful rooms, and nice staff. They make you feel very welcome. And the ocean view is dramatic. 

Make a aresrrvation at Ventana Grill next door for a special dinner.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-20,"Thank you for your review and for choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager",11
Lillian B,4,"Agoura Hills, California",2017-01-31,FAMILY,2017-02-16,5,Great time & Lovely views,"We enjoyed our stay at the Shore Cliff Hotel.  Our room was very nice and the view outside our balcony was beautiful.  The hotel is centrally located, so we were close to everything.  Breakfast had many options.  We would stay here again.",,4.0,5.0,3.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-19,"Thank you for taking the time to give us your feedback. I am glad that you enjoyed your stay with us. We look forward to seeing you again in the future.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
clydem722,1,,2017-02-28,COUPLES,2017-02-16,3,See comments,"We have stayed in your facility many previous times.  Hopefully Room 308 is not represtative of  the quality in your other rooms. It was impossible to read because of poor level of lighting, You need to add a floor lamp and easy chair.",,3.0,5.0,4.0,5.0,3.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-21,"Thank you for staying with us again. We appreciate your loyalty and your continued trust in our hotel and our staff. We have recently undergone renovation in the 3 story buildings and we appreciate you letting us know how we could better the rooms. We hope you will continue to come stay with us when are visiting the Pismo Beach area.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Genendee,7,,2017-02-28,COUPLES,2017-02-16,5,"Beautiful location, exceptional staff","Our room-307- was newly renovated and had a great view. The staff was very friendly and welcoming. At check-in I found that I had mistakenly reserved for the previous night. The receptionist made sure we weren't charged a no show fee and rebooked us into our very nice room. Very nice hotel, beautiful location and great staff made for a wonderful stay.  ",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-18,"I am glad you had a wonderful stay with us. We hope your next visit will be just around the corner. We look forward to welcoming you back in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager ",4
williamnA4227TW,1,,2017-02-28,COUPLES,2017-02-16,5,Valentine's stay in Pismo Beach,"Enjoyed our stay in Pismo Beach, Ca, at Shore Cliff Hotel! Rooms have been beautifully renovated and have gorgeous views of the Pacific Ocean! The management and staff were so helpful with all our needs!",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-19,"I appreciate your positive feedback about our hotel. We do take pride in catering to our guests' needs the best way we can. If you're traveling to our area again soon, don't hesitate to call us.

With Hospitality,
Lulu Lawag
Guest Services Manager
",0
leonardr993,3,,2017-02-28,COUPLES,2017-02-14,5,Highly recommend!,"We were very satisfied with our room amenities, our pier-view of the ocean and city,  the staff friendliness and breakfast quality. We will definitely return and recommend this hotel to family and friends. ",,1.0,1.0,1.0,1.0,1.0,1.0,FunInSunPismoBeach,Front Office Manager,2017-02-15,"I am so glad you enjoyed your stay with us. We do have some spectacular views from our location. Thank you for recommending our hotel to future guest's. We hope to welcome you back soon.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Shanteix,146,"Coeur d'Alene, Idaho",2017-02-28,COUPLES,2017-02-13,4,Upgraded and it shows,The hotel has been upgraded and it shows. The fitness room is not bad. The breakfast selection good. The rooms clean and nicely decorated. The grounds are gorgeous.  The staff is friendly. I really like the work they did in the back near the gazebo. Very nicely landscaped. I will be back.,,,,,,,,FunInSunPismoBeach,Front Office Manager,2017-02-14,"Thank you for taking your time to give us your detailed feedback of your stay. I am so glad to hear you were impressed with our remodel. I hope your next stay is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager",35
X7008FScatherineb,1,,2017-02-28,COUPLES,2017-02-13,5,Shore Cliff !!!,"The perfect place for a quick getaway from life's routines!! Very nice rooms, the view, and the very relaxing back garden with zero gravity swinging chairs overlooking the ocean. Did not want to leave so soon!",,3.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-14,"I am so glad to hear that we were able to offer you a refuge from your busy schedule. Looking forward to welcoming you back soon. 

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Roger G,10,,2017-02-28,COUPLES,2017-02-11,5,Great Pismo Beach Hotel!,"The Shore Cliff Hotel is a great hotel in Pismo Beach, CA.  The hotel property is beautiful and well maintained.  The rooms are clean and in excellent condition.  The views are breath-taking!  The pool and hot tub were awesome! ",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-14,"Thank your for giving us a perfect rating and for recommending our hotel to other travelers. I'm sure our entire hotel staff enjoyed catering to your needs as much as you enjoyed your stay. Take care!

With Hospitality,
Lulu Lawag
Guest Services Manager",6
johms2017,1,,2017-01-31,FAMILY,2017-02-11,5,Great location,We have stayed here many times. Always clean &a staff is great. Good breakfast. Will be back. Hope to stay more than one or two days. There is so much to do here. Also there's a restaurant within walking distance.,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-14,"Thank you for your review and for choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
pat2014ppp,11,"Diamond Bar, California",2017-02-28,FAMILY,2017-02-11,5,shore cliff,"always stay at this hotel at least 3 times every year.love the remodel and views. staff is always friendly accomodating. the breakfast buffet is outstanding with an array of fruits, juice,coffee, tea, pancakes and depending on the day egg dishes with bacon or sausage .barbera and her crew do an exceptional job. hats go off to tina for always a  a happy check in..",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-14,"We are so happy you enjoyed our remodel and views. We appreciate you acknowledging Barbara, our GM, and Tina, our Guest Service Associate, as doing an exceptional job. We look forward to welcoming you back soon.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
R6164QMmarys,1,,2017-02-28,SOLO,2017-02-11,5,my favourite!!,"Shorecliff feels like a second home to me - the staff are so welcoming, and the setting is spectacular.
Their breakfast is as good as it gets in a motel, and the rooms are clean and beautifully furnished.
The only improvement I would recommend would be to set up a travel rewards program.",,4.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-14,"Thank you for your positive comments. I am so glad to hear that you enjoyed your stay with us! I hope your next stay is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
joebO6117FB,2,,2017-02-28,COUPLES,2017-02-10,5,A stay at the Beach,We found the hotel to be very nice and comfortable.  They provided a complimentary breakfast that included both hot and cold items.  All was very good.  The location was very convenient to locations on the central coast.  We will return in the future.  ,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-14,"I am so glad you had an enjoyable stay with us. I'm sure our entire hotel staff enjoyed catering to your needs as much as you enjoyed your stay. Take Care!

With Hospitality,
Lulu Lawag
Guest Services Manager",0
826gush,1,,2017-01-31,COUPLES,2017-02-10,5,Shore Cliff Hotel,"The Shore Cliff Hotel  was a great place to spend the weekend. The staff was very friendly and helpful. The room was clean and had  the most beautiful view of the ocean, the sun rise and the most amazing sun set.  i would definitely recommend it and will for sure come back to this place.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-14,"Thank you for taking the time to give us your feedback. I am very pleased to see that you had an awesome stay. We look forward to welcoming you back in the future. 

With Hospitality,
Lulu Lawag
Guest Services Manager",0
ValveSales,8,"Long Beach, California",2017-01-31,BUSINESS,2017-02-05,4,Soothing Oceanside Sleep,"Spacious renovated room & very comfortable bed. A scenic Pismo pier view, a spectacular highlight; with soothing sounds of crashing surf adding to sleeping comfort. Nice bath layout & full pressure showers merit a return visit.",,4.0,4.0,4.0,4.0,4.0,4.0,FunInSunPismoBeach,Front Office Manager,2017-02-06,"Thank you for your review and for choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager",2
Colleen T,11,,2016-10-31,FAMILY,2017-02-04,5,Beautiful beach front view,"Very accommodating. Beach front view with balcony to sit in and enjoy the view. Free breakfast provided. Has a huge pool and gazeboes area with beautiful landscape and interesting plaques for info on animal life, ect.   Fun just to spend time enjoying view from hotel. Don't have to go anywhere just enjoy resting and taking it all in from your motel room.",Ask for a room away from overlooking pool. Even though they are considered beach front view the pool gets in the way of the view.,,5.0,5.0,,5.0,,FunInSunPismoBeach,Front Office Manager,2017-02-05,"Thank you for taking the time to give us your feedback. I'm sure our entire hotel staff enjoyed catering to your needs as much as you enjoyed your stay. Take care!

With Hospitality,
Lulu Lawag
Guest Services Manager",1
debbiemQ7059IH,1,,2017-01-31,FAMILY,2017-02-04,5,Marvelous Stay!,"This was my first time staying at this hotel and everything was perfect! The room, the property and the staff were beyond expectations. And you cannot find a better view. I plan to return again soon!!",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-05,"Thank you for your positive comments. I am so glad to hear that you enjoyed your stay with us! I hope your next stay is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Mary W,3,,2017-01-31,SOLO,2017-02-01,5,Job well done,"I'm glad I was allowed to tell you how super your place is, inside and out. I was tickled to stay in it with all of its New features. Everything has been upgraded. New paint, furniture, decorations and even patio furniture.  The bed was wonderful and the new door kept it all quiet. The sunset was free but it was worth a million bucks! I highly reccomend a stay at the Shorecliff. It's no longer Best Western....it's BETTER!",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-03,"I am glad to hear that you enjoyed your stay with us and that you have recommended us to others. I hope your next stay is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager",3
282jianh,2,,2017-01-31,COUPLES,2017-01-31,4,"Nice location, clean room","We really like the location and the room is very clean. Room was not ready after 2 pm. We were waiting for more than an hour for notification call which never came. When we went back, we were given a room with its window perpendicular to the ocean for ""ocean view"" that we paid more than ""partial ocean view"" price. ",,4.0,3.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-03,"I appreciate you giving us your feedback. Our check in time is at 4 pm, we do our best to accommodate guest that want to check in prior to that time. We hope to welcome you back to the hotel in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
slugggger,1,"Oak Park, California",2017-01-31,COUPLES,2017-01-31,5,Great getaway,"Wonderful time beautiful property 
Best breakfast free wifi local papers and la times in lobby gorgeous views staff was very friendly should replace the AC units since they looked old. Loved the high seats on the balcony so one's view is not obstructed. ",,5.0,4.0,4.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-03,"I am so glad to hear that we were able to offer you a refuge from your busy schedule. Looking forward to welcoming you back soon.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
Cheryl M,1,,2017-01-31,COUPLES,2017-01-31,2,Disappointed,"Down graded room 2 days before arriving .
Was special occasions , I checked all hotels to get location and room I wanted, then it was to late to find another room with 
what  I thought I had. Wouldn't do it at this hotel again.  
",,1.0,2.0,3.0,2.0,2.0,3.0,FunInSunPismoBeach,Front Office Manager,2017-02-03,"Thank you for your candid feedback. I am very sorry to hear that your stay did not meet expectations. This is very disappointing to hear, but we hope you give us another chance to make it up to you.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
lisahT7974VZ,3,,2017-01-31,BUSINESS,2017-01-30,5,Beautiful hotel,"I love this hotel. The views are amazing and the staff is very helpful and nice. The rooms are very comfortable and most importantly extremely clean. The grounds are newly renovated and are beautiful with lots of places to sit or eat breakfast outside overlooking Pismo Beach and the ocean. 
",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-03,"Thank you for your review and choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager ",1
E7374CSdavew,1,,2017-01-31,FAMILY,2017-01-30,4,No hot shower,This hotel has an amazing location! View was amazing... We had to take a cold shower... no hot water in our room and no one seemed to want to help.  So if you like a cold shower in the morning this is the place for you!,,4.0,3.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-03,"Thank you for taking the time to give us your feedback. I am glad that you enjoyed our amazing location and views. However, I do apologize for the inconveniences that you experienced during your stay. I have informed our Maintenance staff about the issue. I hope you will reconsider and stay with us again in the future.

With Hospitality,
Lulu Lawag
Guest Services Manager ",2
433beverlyh,1,,2017-01-31,COUPLES,2017-01-30,5,Views cannot be surpassed,"We loved the ocean front room. The couples swings was a great amenity. There are complimentary waters, coffee and tea, robes and in room safe. The breakfast is a full meal and definitely better than most complimentary hotel breakfasts with fresh scrambled eggs, and a machine that makes fresh pancakes. 

We decided we would always stay at the Shore Cliff when visiting Pismo Beach",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-02-03,"We appreciate you giving us your feedback about your stay with us. I am glad you enjoyed your stay and plan to come back when you visit the Pismo Beach area. Please don't hesitate to contact us.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
Bev S,1,,2017-01-31,COUPLES,2017-01-28,5,"Great Ocean View. Exceptional rooms, comfy bed.","This is a great place to stay & relax. My goal was to visit the ocean and the views were amazing. Very relaxing. Beds were very comfy and rooms were quiet. Exceptional room with balcony. Will 
defiantly stay here again.  Easy access to Pier and other areas",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-30,"Thank you for the great review. I am glad you enjoyed your stay with us and hope to welcome you back in the near future. If you need anything don't hesitate to give us a call.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
bigroman,19,"Madera, California",2017-01-31,COUPLES,2017-01-25,5,Great stay.,Always enjoy staying at Shore Cliff.  The staff is friendly and the rooms and view are great.  Will continue to stay there when we visit Pismo Beach.  Being able to walk next door to one of the best restaurants on the Central Coast (Ventana Grill) is also a plus.,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-29,"Thank you for taking the time to give us your feedback. I am glad that you come and visit us when you are in the Pismo Beach area. We look forward to welcoming you back the next time you come to visit the area. 

With Hospitality,
Lulu Lawag
Guest Services Manager",29
E9567RCaudreyl,13,,2017-01-31,SOLO,2017-01-24,5,Best View,"The outer appearance isn't anything special. Some of the other hotels in the area look nicer. However, I chose an ocean view and I definitely got my money's worth for the view alone. I had a balcony that was right on the water more or less. I could see and hear the waves from the bed. The room itself doesn't seem brand new but it is definitely nice and very clean and came with a microwave and refrigerator. No room service available but free hot breakfast every morning was nice. No pay per view movies which would've been nice as I stayed during a weekend when it was storming. But I guess it's not really a necessity during summer months when you have more options to do outside the room. They also had a designated area to sit and watch the ocean with many sitting spots and a glider chair. I'd definitely recommend trying this place and choosing a room with an ocean view.",,5.0,4.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-25,"Thank you for giving us a perfect rating and for recommending our hotel to other travelers. I'm sure our entire hotel staff enjoyed catering to your needs as much as you enjoyed your stay. We hope your next visit is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
joannet737,8,,2017-01-31,COUPLES,2017-01-23,5,Beautiful property and location,We we warmly welcomed by the registration staff who provided great information about the property. Our room was very comfortable. Bed was like a cloud. Our room had a partial ocean view and a pool view. We loved the shutters on the window. The room was modern and very well decorated.,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-25,"Thank you for the detailed feedback about your stay with us. I am glad that you had a great stay at our beautiful property. We hope that your next stay is just around the corner.

With Hospitality,
Lulu Lawag
Guest Services Manager",2
Mary T,8,,2017-01-31,FRIENDS,2017-01-22,5,nice surprise in Pismo Beach," It was an excellent room with a gorgeous ocean view in Pismo Beach.  Helpful staff, very large room, palatable breakfast included in the price, everything clean and tidy.  Would recommend to anyone staying in the area.",,5.0,5.0,4.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-23,"I am so glad you chose to stay with us and enjoyed your stay. We appreciate you recommending us to the public. We hope to welcome you back in the near future. 

With Hospitality,
Lulu Lawag
Guest Services Manager ",2
Strether S,12,"Cupertino, California",2017-01-31,COUPLES,2017-01-21,4,Great Location.. Nice Room.. Problems with details..,"We have stayed there twice. Both times the hotel was ""under construction/upgrade"". That was not a real problem since we were just using the room but I hope they will finish so the full facility will be available.
There were several details that were bothersome:
--The worst was the noisy and inadequate heater that should have been replaced with the room upgrade. Maybe it will be later.
--Hot water took forever to come through and was not hot enough when it came through. The delay (and wasted water) is particularly irksome in a region that is in drought.

With these exceptions, the room was fine, the view was terrific, and the breakfast was very good. We will stay again but I hope the renovations will be complete and the problems fixed. When that happens, we will give it an excellent rating
",,5.0,5.0,4.0,5.0,4.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-22,"Thank you for your detailed review. I appreciate you letting us know about the issues in the room. I have informed our Maintenance team about them and they will be working on it. We look forward to welcoming you back soon. 

With Hospitality,
Lulu Lawag
Guest Services Manager",3
643marshallh,1,,2017-01-31,BUSINESS,2017-01-21,4,Location,Very beautiful room new everything.very clean views wild life everything is wonderful except bed was the cheapest I've ever slept in that is my only complaint even top quality bedding but didn't get much rest with the cheap mattress.,,4.0,4.0,2.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-22,"Thank you for taking the time to review your stay. I'm glad you enjoyed our beautiful rooms and spectacular views. I do apologize that the bed was not to your satisfaction. Our mattresses are still fairly new. I hope you will come back and visit us again in the future.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
jeanpM3147VV,1,,2017-01-31,COUPLES,2017-01-20,4,celebrating two couples 60 yrs of blessed marriage,Delightful facility- See pervious remarks.  Hope to return when the weather is a bit nicer!  Breakfast was well done and the views are spectacular!  It was nice to have an excellent restaurant right next door with ocean views besides.,,5.0,4.0,4.0,5.0,4.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-21,"Happy 60th anniversary to you and your husband/wife! I am so delighted that you chose to celebrate such a special occasion with us. We hope to have you back in the near future and take part in more of your life's celebrations and milestones.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
F1609ZZmariar,2,,2017-01-31,COUPLES,2017-01-20,5,"""Late"" New Year's Celebration","Clean, good service, great location...Very Peaceful.  The construction to improve the look and feel of the place, are coming along.  Looks hip, modern, and again...CLEAN.  Complementary breakfast was AWESOME!",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-21,"Thank you for your review and for choosing to stay at our hotel again. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Marilyn M. N,1,,2017-01-31,COUPLES,2017-01-20,4,Pleasant surprise,"Still torn up with remodel.  Not warned sufficiently.  
Room very clean and attention to the room each day was more than expected. 
Excellent breakfast .  Well presented and helpful staff to keep the food fresh.  ",,4.0,4.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-21,"Thank you for taking the time to give us your feedback. I do apologize that you were not informed of the renovations being done on our property. We do try our best to inform our guests' before arriving. I am pleased to hear that you did enjoy your stay with us. I hope you will come back to visit us in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
g4sheprescue,19,"Paso Robles, California",2017-01-31,COUPLES,2017-01-18,5,Remodel is a success!,"We have stayed in this hotel several times in the past but this was our first time since the remodel and room renovations and WOW...it did not dissapoint. This is a beautiful property, splurge for the ocean front or pier view room and you will be happy you did. 
The new landscape design with seating, swing areas and view points is amazing, the rooms are spotless clean and beautifully done and the staff friendly and helpful. On this stay we did not get breakfast because we were lazy and just enjoyed coffee on our balcony (while we took in the views with the complimentary binocculars they provide) but we have had breakfast in the past and it was always fresh and provided many choices. 
Plenty of parking on this property. Easy access to freeway, shopping and eating. Will return again and again!!",,,,,,,,FunInSunPismoBeach,Front Office Manager,2017-01-18,"Thank you so much for the detailed feedback about your stay. I am so glad you came back after our renovation projects to see what we have to offer. Looking forward to seeing you again soon.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
barbarabJ4204AV,3,,2017-01-31,COUPLES,2017-01-18,5,Great stay!,"The Shore Cliff is a beautiful hotel with beautiful ocean views! We stay here often because we are always very pleased with the whole package - from immaculate rooms and comfort, beautiful views and the best friendly, helpful staff! We highly recommend the Shore Cliff!",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2017-01-18,"Thank you for coming back to visit us time and time again. I am so glad you enjoyed your with us at the Shore Cliff Hotel. We hope to welcome you back in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
TerriWP,4,"Fresno, California",2017-01-31,FAMILY,2017-01-11,5,Fabulous stay with Amazing views,"We were thrilled with everything during this stay.  The room was amazing and beautiful.  The view was the best we have ever had, the pool gorgeous and the breakfast was delicious.  We simply cannot wait to return. :-)",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-12,"Thank you for taking the time to give us your feedback. I am so glad that you enjoyed everything about your stay with us. We can't wait to welcome you back to our Shore Cliff Hotel in the future.

With Hospitality,
Lulu Lawag
Guest Services Manager",1
W5227NNsusanb,1,"Vancouver, Canada",2017-01-31,COUPLES,2017-01-09,4,"fantastic views, good location and friendly staff","We spent a bit more for the full ocean view room and it was worth every penny! The view is stunning and it's  a short leisurely scenic stroll to the beach. Family friendly, the beach town has a nice relaxed vibe and we felt very safe there.",,4.0,4.0,3.0,5.0,4.0,4.0,FunInSunPismoBeach,Front Office Manager,2017-01-11,"I am so glad that you enjoyed our fantastic views here at the Shore Cliff Hotel. We look forward to welcoming you back in the near future. Call us if you need any assistance.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
jimkT3581QX,2,,2017-01-31,FAMILY,2017-01-07,4,A great Stay at Shore Cliff,"When you stay at SF be sure to enjoy the grounds, the location is beautiful, and take advantage of the other things that SF offers like the pool and the exercise room as well as breakfast in the morning. We very much enjoyed our stay and will do it again. ",,5.0,5.0,2.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-08,"Thank you for your positive comments. I am glad to hear that you enjoyed your stay with us. We hope to welcome you back to the hotel in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
905gusc,4,,2017-01-31,COUPLES,2017-01-06,4,Amazing rooms,"The remodel is wonderful. You can't beat the location and amenities. We celebrated a special Anniversary celebration with our Granddaughters, they loved the sunset swings that are on the property. Great hotel !!!",,4.0,4.0,4.0,5.0,5.0,4.0,FunInSunPismoBeach,Front Office Manager,2017-01-07,"I'm glad that you celebrated your Anniversary at our hotel and enjoyed our wonderful remodel. Looking forward to welcoming you back soon.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Gloria V,2,,2017-01-31,COUPLES,2017-01-06,5,Great stay,Stayed at Shore Cliff prior to the changes was pleased that the staff was just as friendly as before it rained both days we were there but I didn't mind it the rooms were so relaxing I didn't mind. I would highly recommend this hotel to my friends wouldn't stay anywhere else 😄,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-07,"Thank you for your positive comments. I am glad to hear that you enjoyed your stay with us! I hope your next stay is just around the corner. Call us if there is anything we can help you with.

With Hospitality,
Lulu Lawag
Guest Services Manager ",0
Dafna T,4,"Los Angeles, California",2017-01-31,FAMILY,2017-01-05,3,"Nice, but could have been better.","1. The room's heater made a very loud clicking sound. We had to turn it off because we couldn't sleep with the noise. We were very cold all night. They did give a discount for this at checkout, though.
2. The breakfast food was ""ok,"" but the scrambled eggs were so salty they were inedible, as were the hard boiled ones.   
3. It was raining heavily during our stay, the front entrance was being renovated, and getting in with our luggage in the rain was difficult. Would have been nice to have an overhang or something to protect your luggage while transferring from car to room. ",,4.0,3.0,3.0,5.0,4.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-06,"We appreciate you taking the time to provide us with such detailed feedback about your stay. I am very sorry to hear that several things throughout your stay did not meet your expectations. Please note that your concerns have been passed on to our Maintenance, Breakfast and Management departments. We do hope you give us another chance as we will definitely improve our services.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Brian C,3,,2017-01-31,COUPLES,2017-01-05,5,What a Find!!,"The large, remodeled rooms and wonderful ocean views make this a huge bargain, and a terrific place to stay, really, at any price.  Staff is wonderful, especially Chao and Elizabeth.  Just wanted to set up house here for a month, rather than the few days we actually stayed.",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-06,"Thank you for taking the time to give us your feedback. I am glad that you enjoyed your stay with us. We appreciate you acknowledging our Guest Service staff, Cheo and Elizabeth,  as being wonderful. We look forward to welcoming you back in the future. 

With Hospitality,
Lulu Lawag
Guest Services Manager ",4
615susieh,1,,2017-01-31,FAMILY,2017-01-04,5,Last minute family trip,We decided on New Year's Eve to go to the coast and figured the availability would be limited. But we were accommodated by Shore Cliff to arrive New Year's Day with all the requests met!  The price was fantastic for the view! This is the second time staying here for us and we wouldn't settle for anything else. This hotel is the best! Thank you Shore Cliff!,,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-05,"Thank you for taking the time to review your stay with us. I'm so happy that you enjoyed your stay with us once again. We do take pride in catering to our guests' needs the best way we can. If you're traveling to our area again soon, don't hesitate to call us.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
37tarao,20,,2017-01-31,FAMILY,2017-01-04,5,This was one of the best trips ever,"Love this hotel can't wait to go back
My granddaughter loved the room the pool the birds the ocean we were very happy.. vey clean it was close to the pier
The staff was wonderful! I just can't say enough about this place! ",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-05,"Thank you for your review and for choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.

With Hospitality,
Lulu Lawag
Guest Services Manager",2
aleesham2017,1,,2016-12-31,COUPLES,2017-01-03,5,Beautiful Views,"The view from our room was beautiful, looked south down the coast at the pier. Clean comfortable nice rooms. The only complaint is they need a lounge chair or something in the room just a desk chair. Needs a little more for relaxing while hanging out in room. ",,5.0,5.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,Front Office Manager,2017-01-05,"Thank you for your feedback. I am glad you enjoyed your beautiful views. I appreciate you letting us know that we need another form of lounge chair for relaxing. I will bring that suggestion up during our next Managers meeting. We hope to welcome you back in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
