username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Dimitri W,12,"Waregem, Belgium",2016-05-31,SOLO,2016-06-01,4,Good hotel,"Clean rooms, breakfast every morning very good, helpful people at reception, small pool area but if you go to LA you don't go to hotel and sit at a pool I think, nice courtyard with bar, they have sauna and fitness but I didn't use it, bus stop near entrance and about 10 mins walk from subway station (in the evening however I didn't always feel safe walking from subway station back to hotel because of some aggressive homeless guys)",,,,,,,,Gisel M,Front Office Manager,2017-12-18,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",7
Claire S,19,"Brattleboro, Vermont",2016-05-31,COUPLES,2016-06-01,5,Best ever welcoming staff and breakfast,"Our room - we requested a quiet room on the ""courtyard"" - was huge and the king bed was quite comfortable.  We were arriving late from Boston and we did not hear a sound to wake us up all night long!  Amazing since the hotel is on a very busy street.  The breakfast was the best included breakfast at an American hotel that we have ever had.  Most important though was the warm welcome and helpful responses we received from the front desk person Gisel.  She made an already excellent experience into truly the best and most warm and hospitable reception from a big hotel front desk person we have experienced here in the states.  Big kudos to Gisel!!  Breakfast waitstaff were equally lovely.  Overall an outstanding experience.",Rooms on top floor on the courtyard seem the quietest!!,5.0,5.0,,,,4.0,Gisel M,Front Office Manager,2017-11-06,"Dear Claire

Thank you for reviewing your recent stay at Hollywood Hotel on TripAdvisor. It sounds like you had a great time during your visit and appreciate you taking a moment to share your feedback with us. we hope to welcome you to visit us again soon!

Gisel Miller 
Hollywood Hotel
Front Office Manager",26
GrahamWelwyn,54,,2016-05-31,COUPLES,2016-05-31,4,Convenient and Comfortable Hotel,"The Hollywood is a convenient and comfortable hotel to stay in in Los Angeles. Our room was spacious and quiet overlooking an inner courtyard. The hotel price includes an excellent breakfast. The restaurant does not open for dinner but it seems quite acceptable to order in food and they provide some phone numbers you can order from and the room has a microwave. Otherwise there are several fast food places nearby. If you want a better restaurant you have to walk about 20 minutes north on Vermont across Sunset Blvd where there are several, including good Thai and French ones. The hotel is very near the Vermont/Santa Monica Metro subway station and so easy to get back to. The subway(underground) is certainly the easiest and fastest way of getting around LA.",A room not facing Vermont would be quieter,,5.0,5.0,,,5.0,Gisel M,Front Office Manager,2017-11-06,"Dear Guest

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you and your family back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",43
Kenneth N,27,"Helsinki, Finland",2016-05-31,FAMILY,2016-05-29,3,Close to Metro and Busses,"Quite ok hotel for stay in Hollywood, very good connections to Universal Studios, Downtown, walk of fame while red Metro line stop very close to hotel. Busses also from neraby stop to Griffith observatorium, Santa Monica and Science Center. Room with good beds, but starnge shower, very low pressure, and not best cleaning, but otherwise quitte ok! We stayed 5 nights. Surroundings a bit scary with people in tents on the walkway, but they did not in any way disturb. Staff at the desk could attend a customer service course and learn to be polite an thankfun when curomer point out that they have calculated bill wrong. Misstake corrected but only I was pleased! Brekfast was a good start of the day and we found ehat we cound expect, although they run occationally out of some food and we got a feeling that we shold be gratful if they managed to find more to serve :D","sound from street, backside more quiet",3.0,3.0,,,,3.0,Gisel M,Front Office Manager,2016-05-31,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 

Front Office Manager
Hollywood Hotel",48
_jordanknowles_,1,,2016-05-31,COUPLES,2016-05-28,5,Great Stay,"Hotel was very cute and comfortable . Though it was a bit of a walk from all the major attractions like Hollywood Walk of fame  (about 40 mins) it was great to experience the local culture and food. The hotel staff was very friendly and helpful. Our housekeeper Maria Perez was very sweet , did an awesome job, and was so pleasant everytime we saw her. Sonia was also very friendly and a joy to speak with whenever we saw her. Hugo made amazing omelettes to compliment the wonderful continental breakfast we got to enjoy daily. Definitely would recommend this hotel , had a great time.

-jordan&chantelle",,,,,,,,Gisel M,Front Office Manager,2016-05-31,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller

Front Office Manager
Hollywood Hotel",5
luigie96,1,,2016-05-31,BUSINESS,2016-05-28,5,Business project ,I travel a lot on business projects and stay at different hotels but my stay at Hollywood Hotel was a great experience. Customer service at the front desk was very attending. Nancy who checked me in  was very kind and very professional. She got me a taxi and also she let me know of  restaurants around the city which the one she recommended was great. Next time I'm in town I will definitely go back. ,,,,,,,,Gisel M,Front Office Manager,2016-05-31,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller

Front Office Manager
Hollywood Hotel",3
Arthur V,1213,"Perth, Australia",2016-05-31,COUPLES,2016-05-28,4,Very Good 3 Star Hotel,"We picked this hotel from other viewers reports and was not disappointed.

It took us over 2 hours to get here from LAX but that was because the driver took the quicker route.  If he had taken the freeway we might still be trying to get there.  On arrival we were greeted by pleasant staff and check in was quick and easy.  Our room was comfortable although right next to Vermont Street which is quite busy but the general traffic could not be heard, it was only the sirens of ambulances and police that caused us some concern so if going to stay here ask for a room at the back of the hotel.

The room was quite sufficient in that it had a big bed and a reasonable sized bathroom with all the required complimentary toiletries.  Each room had an iron and ironing board as well as a coffee maker, microwave and small fridge.

It is one of the few American Hotels that offer a complimentary free breakfast which was excellent with a variety of fruits, cold meats, cheeses, eggs to order, cereal tea and coffee as well as fruit juices.

There are plenty of decent eating places nearby as well as a shop that sells everything from medications to hardware and you get a decent discount if you can quote the hotels telephone number.  We shopped there twice and saved over $20.00 which was great.  

The only compliant that we had was that throughout the hotel there were signs that said:  ""Join us in the Courtyard for complimentary snacks between 5.00 - 7.00 pm but the six nights we were there we never saw any thing that resembled this so I guess they no longer do it.

The hotel is near a Metro Station which gives you access to most of Hollywood for $1.75 a trip which isn't too bad.

The staff were very pleasant and willing to go out of their way to provide good advice in regard to restaurants etc.  

Not a bad 3 Star Hotel.",Best rooms are at the back away from Vermont Street.,,5.0,4.0,,,4.0,Gisel M,Front Office Manager,2016-05-31,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller

Front Office Manager
Hollywood Hotel",286
Swati S,57,,2016-05-31,SOLO,2016-05-27,4,Great and Safe,"I visited LA on a solo trip and this was my second trip after 2008. I was scared to visit LA alone due to the stories I had heard which happen after we cross the 5th Street. Hence, I was very careful in selecting the place I will be staying in. I went through a lot of reviews and made up my mind to book this hotel. Upon arrival I took an uber and got dropped to the hotel. My experience from the airport to the hotel was great as the uber driver was very nice to help me with my two big sized bags and carefully dropped me to the right place. On reaching to the hotel, I was greeted with the big smile and the staff at the front desk was very professional. They had all the details of my booking and I was checked-in in less than 5 minutes without any waiting. I was helped till my room where the person at the lobby was kind enough to take my luggage till my room (very rare to find that courtesy in the US). Mostly you are on your own even if you are loaded with luggage, unless you are checking in a 5 star resort. It was a cosy room good for a couple.. But since I was solo, that room was good to stuff my two big bags and later on my shopping bags ;) this hotel has an old world charm to it and the bathroom was very basic American style but since I am not a fussy traveller, I got all what I needed. Good toiletries, decent shower with hot water and most of all clean environment. My room was on Level 1 and it had a nice seating outside the room where I could relax... If needed.. (Even though I didn't use it much due to the cold weather). The housekeeping was efficient and helped me with extra hangers. The breakfast was good and the live egg and waffle station was the best.. Overall I had a comfortable stay and would like to return back to the hotel if I visit LA again. I forgot to mention but this property is located in a very safe area and is close to all the attractions like Hollywood, Beverly Hills etc.. It's a good value for money considering the sky rocketing prices of the hotels in LA. ",,,,,,,,Gisel M,Front Office Manager,2016-05-31,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller

Front Office Manager
Hollywood Hotel",10
Peter A,2,,2016-05-31,SOLO,2016-05-27,5,A good stay at the hotel Hollywood,"The hotel location is great for easy access to public transport you're near a subway station that can quickly get you to the main attractions in Hollywood and there's a bus stop by the subway station that can quickly get you to the local shops and bars if you want to get a feel for the local lifestyle it's a friendly area I recommend sunset beer and beer belly. The breakfast buffet at the hotel is very good Hugo and his colleagues work hard to make your omelettes, or eggs the way you want with what you want the waffles are always good, they are always friendly glad to see you. Cynthia and the other reception staff were very helpful when checking in and out and any other time I had questions or needed assistance. Wendy and the other housekeeping staff were always friendly they sorted the rooms out as needed everyday.",,,5.0,,,5.0,5.0,Gisel M,Front Office Manager,2017-11-06,"Dear Peter 
.
Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your stay with us and I hope to have the pleasure of welcoming you and your family back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
Andrea S,6,,2016-05-31,FAMILY,2016-05-23,5,Great value and location!,"After reading reviews of Hugo's omlettes and finding a stay for 5 days pay for 3 special online, I was really looking forward to our stay at the Hollywood Hotel!  My son and I were not dissapointed! The location is very handy as it is walking distance to restaurants,  coun laundromat across the street and metro service stopping in front of hotel. Many tourist attractions are just a short taxi ride away. Staff are very friendly and knowledgeable.  Michael from the gift shop was great with his tips and info for the area and of course Hugo and his omlettes are legendary. Some parts of hotel rooms are a bit run down but everything was very clean and comfortable. We had a great stay and were really impressed with the excellent and friendly customer service offered by all staff. We'll be sure to return and recommend to others!",,,,,,,,Gisel M,Front Office Manager,2016-05-27,"Dear Guest,

Thank you for the great review of our hotel! we are glad that you enjoyed your stay and hop to see you again very soon.

Sincearly 

Gisel Miller 

Front Office Manager
Hollywood Hotel  ",4
SUZANNE L,45,"London, United Kingdom",2016-05-31,SOLO,2016-05-21,4,"Lovely hotel, area not so much","Hotel and staff are great, breakfast is really good, eggs any way you want them, clean and convenient. However the hotel is in a pretty sketchy area and as such i didnt feel ok going out at night, in fact i was warned not to, so although i liked the hotel very much i wouldnt go back.",i would pick and upper level,4.0,4.0,4.0,,,,Gisel M,Front Office Manager,2017-12-18,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",72
Dani240192,79,"Vienna, Austria",2016-05-31,FRIENDS,2016-05-21,3,"Good location, complimentary breakfast but way of improvement in terms of cleaning!  ","The hotel is located on a busy blvd, approx. 5-10minutes walking from Vermont/Sunset metro station. Some of the rooms appeared rather old, others have been renovated. We were a group of 7 people who booked the same room category but some were given renovated rooms others had to get away with old rooms. The rooms in general were ok, spacious with tea/coffee-making facilities, a safe and a small fridge. The bathroom was pretty dirty when we checked in and also was not taken great care of by the cleaning staff. 
The hotel offers complimentary breakfast from 6.30-11am - the breakfast is ok - from pancakes, omelettes to ham/cheese, fruit and cereal all the basics were offered.
We did not make use of the pool, but when parking at the hotel's parking lot we realised the pool was right next to it. 
In general the hotel was ok for a short stay.

 ",,,,,,,,Gisel M,Front Office Manager,2017-11-06,"Dear Guest...

Thank you for sharing your feedback with us. We take pride in providing our guests with a clean and comfortable room during their stay and I apologize the cleanliness of your room was not up to standard. We have addressed your concerns internally with our team to ensure this is corrected moving forward. Thank you again for your time and feedback

Sincerely 

Gisel Miller 
Hollywood Hotel
Front Office Manager",16
indicatboss,13,"San Diego, California",2016-05-31,FAMILY,2016-05-20,5,"fantastic service , great location and price","We had a fantastic stay at the Hollywood hotel , it was an excellent  location  , metro really close by making it easy to get around to everything  we wanted to do . The staff were very friendly and accommodating  especially the breakfast staff sonia and hugo who made our days start out wonderful with their bright happy personalities . We highly recommended  this hotel .",A room overlooking the  court yard is both quiet and relaxing,5.0,5.0,,,,5.0,Gisel M,Front Office Manager,2017-11-06,"Dear Guest

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your stay with us and I hope to have the pleasure of welcoming you and your family back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",6
Happiness264314,1,,2016-05-31,FAMILY,2016-05-19,5,Great Employee,I just want to take a minute and recognize an exceptional employee! Her name is Aurora Leiva. She takes pride in her work and making sure the guests are taken care of. She took a not so great day and reminded me that their are good people out there! Thanks Aurora!,,,,,,,,Gisel M,Front Office Manager,2017-11-06,"Dear Guest

Thank you for reviewing your  stay at Hollywood Hotel on TripAdvisor. It sounds like you had a great time during your visit and appreciate you taking a moment to share your feedback with us. we hope to welcome you to visit us again soon!

Gisel Miller 
Hollywood Hotel
Front Office Manager",6
MaxineGoddard,17,"Kent, United Kingdom",2015-11-30,FAMILY,2016-05-19,5,Good location,"Me and my niece stayed at this hotel in November 2015 for 12 nights.  The location was very good, only a 5 minute walk to the metro station and bus stop.  The room was a nice size for me and my niece to share, we had a double bed each.  The bathroom had a nice big and clean shower.  Our rooms were very clean. The staff were very pleasant.  The outdoor pool looked nice, but the only reason we didn't use it because we went to LA in November and it was too cold to go in the pool.  Our breakfast buffet was included in the price of our hotel and there was a good variety to have. I especially enjoyed the fresh omelettes they made every day. If I ever go back to LA, I would definitely choose to stay in this hotel again.",We stayed on the 3rd floor and it was very quiet. Our room was on the opposite side of the main road.,,5.0,,5.0,5.0,,Gisel M,Front Office Manager,2016-05-20,"Dear Guest,

Thank you for the great review of our Hotel! we are glad that you enjoyed your stay and hope to see you again very soon. 

Sincerely.

Gisel Miller 

Front Office Manager 
Hollywood Hotel",21
Branden E,4,,2016-05-31,BUSINESS,2016-05-18,3,Nice Visit,I was interviewing at CHLA and this was a 3 blocks away so convenient. Safe neighborhood. Clean hotel. Nice updated rooms. Breakfast buffet was a nice touch. Staff was friendly. Excellent central location. My only complaint is that the wi-fi did not work.,,,4.0,,4.0,,4.0,Gisel M,Front Office Manager,2016-05-20,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincearly 

Gisel Miller 

Front Desk Manager 
Hollywood Hotel",3
Dillitante,4,"Perth, Australia",2016-05-31,COUPLES,2016-05-18,5,It Must Be Just Like Living In Paradise,"When we are on the internet looking at places to stay in the city we are visiting it is difficult to get a location or a good deal price wise if we have little idea about the geographic or standards. My first visit to America, Los Angeles and I am so pleased with myself that I chose the Hollywood Hotel in Vermont Ave.. Located right next to Santa Monica Blvd, which means a $1.75 bus fare all the down to the beach Pier and check out all the activities and festivities . A two minute walk to the Metro subway which will take you to Hollywood, or Universal Studios, down town Los Angeles right there at your doorstep and again only $1.75 for the train. Easy and so convenient.
The Hotel staff are warm and friendly, helpful and knowledgeable with all inquiries. The Sauna is private you have to book it though, the rooms are spacious and service is 5 star, and amazingly enough to add to all this you get a free cooked breakfast every morning with fresh fruit coffee, tea and cereals. I was totally surprised at the complete package we received at the Hollywood Hotel for the money we paid,  I highly recommend this Hotel, you will not need a car and the place feels like Home after a full day sight seeing. do Enjoy",,,5.0,5.0,5.0,,,Gisel M,Front Office Manager,2017-11-06,"Dear guest...

Thank you for reviewing your  stay at Hollywood Hotel on TripAdvisor. It sounds like you had a great time during your visit and appreciate you taking a moment to share your feedback with us. we hope to welcome you to visit us again soon!

Gisel Miller 
Hollywood Hotel
Front Office Manager",9
Kimberley B,119,"Edmonton, Canada",2016-05-31,COUPLES,2016-05-18,4,Clean and good location,"This is our second time staying at the Hollywood hotel and by far this was a good experience. The staff were pleasant, the place was clean and the breakfast was nice. 
It is very close to a subway line that got us everywhere we wanted to go and reasonably priced. 
I would return to this hotel! ",,,,,,,,Gisel M,Front Office Manager,2017-12-18,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",56
journalist-sheetal,16,,2016-05-31,COUPLES,2016-05-18,5,Best breakfast and general service ever!,"I have to boast about the amazing breakfast we enjoyed with chef HUGO at the Hollywood hotel. He made our breakfast experience unforgettable each morning, with various waffle options and shapes. Every food request was made with love and sincerity. His kind spirit and thoughtful customer care, was like a home cooked meal and really a home away from home delight. Breakfast is complimentary, starting at 6.30am each day with a stunning variation of cereals, cold meats, bagels and pastries Etc. 

Reception staff were even more brilliant and friendly! Every tour and hotspot suggested ending in stunning outings. Staff at the hotel were knowledgeable about transport routes and other. 

The subway transit on both ends of the street, which are just a few minutes walking distance from the hotel, also made our travels everyday; cost effective and easy to navigate to main areas. 

We are definitely coming back! 😄",,,,,,,,Gisel M,Front Office Manager,2017-11-06,"Dear Guest...

Thank you for reviewing your stay at Hollywood Hotel on TripAdvisor. It sounds like you had a great time during your visit and appreciate you taking a moment to share your feedback with us. we hope to welcome you to visit us again soon!

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
SusieHamish,9,"Edgeworth, Australia",2016-04-30,COUPLES,2016-05-17,4,Good value,"Rooms were very clean and tidy, good size with a huge shower recently updated I think. They were painting the hallways when we were there. There is a breakfast room downstairs (lift) offering everything you could want for Breckie Lovely competent chef who makes all the egg dishes you could want fresh. There is a gym and pool across from the car park. A big surprise was a little kiosk selling everything you could want or need. Good prices too, souvenirs as well, cheap tshirts.
Night desk staff were great lots of information and help, better than the day ones. Very close to the metro and buses. Also a few shops for cheap easy meals.
Probably about a 15 minute bus ride down to the main area of Hollywood. Very good value",,,,,,,,Gisel M,Front Office Manager,2017-11-03,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
adambomb1701,5,"New York City, New York",2016-04-30,FAMILY,2016-05-17,5,A Very Nice Place to Visit.,"I know the title is a cliche, but that's the truth. My son and I went to the TCM Classic Film Festival in April 2016. I picked this hotel as, my co-worker who helped book the trip for me, has ""character"". In fact, it was reminiscent of a Spanish villa. The room was clean and comfortable (although we didn't spend a lot of time there). The maids kept the room in shape. The breakfast was first rate, and I sure ate enough. All in all, we enjoyed our stay immensely. Special mention should go to Hugo the cook, who did a fabulous job at breakfast, and Wendy Giron, who kept our room in ship shape during our stay.","I liked where my room was located, so I could keep an eye on my car (even though it was a rental.)",5.0,5.0,,,,5.0,Gisel M,Front Office Manager,2017-12-18,"Dear Guest,

Thank you for the great review of our hotel! We’re delighted that you had such a fantastic stay!  

To show our appreciation, we invite you to enroll in the world's largest rewards program for independent & boutique brand hotels right from our home page.  The program only requires your email address, and we give 5% CASH BACK after you leave via PayPal, Visa eGift Cards, or other options as long as you sign up before you arrive and BOOK DIRECT with us. 

We look forward to seeing you again very soon. 

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
joannedavies2016,2,"Los Angeles, California",2016-05-31,FAMILY,2016-05-16,2,Very disappointed,"Our bed had strained sheets and cover. We asked it to be changed and left a hand written note but it was not done. There was rubbish from the previous guests behind the bin and the service down in the restaurant at breakfast was disgusting.  We were also woken up in the middle of the night by someone from the front desk with the wrong room, we received no apology! We would not recommend this hotel.",No suggestions,2.0,2.0,2.0,,,,Gisel M,Front Office Manager,2017-11-06,"Dear Guest,

Thank you for taking the time to share your feedback. While I wish you had a better experience, it is feedback like this that we learn from and use to improve. We work hard to deliver an exceptional guest experience, and it's apparent in this case that we fell short. If you give us a chance to earn back your trust, I can assure you that we will do our best to give you the great hotel experience that so many of our guests have grown so fond of.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",0
GemmaNewbery,22,"Cheltenham, United Kingdom",2016-05-31,FAMILY,2016-05-15,5,A lovely hotel. Highly recommend!,"I'm a nervous traveller and this was my first trip to Los Angeles, first holiday abroad without my folks and it had been 6 years since I'd been abroad. The hotel came by recommendation from my sister, who stayed here a couple of years ago with friends, so I knew I'd be in safe hands. 

The staff were lovely. The front desk team called cabs for us on several occasions (a good cab firm too), the staff in the restaurant were fantastic. Kudos to Sonia in particular, who always went out of her way for a chat in the mornings. The breakfast were delicious and the choice was vast; I highly suggest trying the omelettes! The maids serviced our room every day and always said hi to us in the corridors.

The room was clean, big and light. The bathroom was nice and had the biggest shower I've ever seen! We did a lot during the days, so it was good to come back to a serviced room every day and chill. It was nice to have the option of having take away delivered to our door from various places recommended by the hotel. 

The pool area was nice and felt private. The centre of the hotel has a furnished court yard with fountain and evening bar. We spent a couple of mornings there relaxing in the shade.

The hotel is surrounded by plenty of shops, pharmacies and food options as well as a short distance to public transport. We took the 704 bus to Santa Monica for $1.75! It's a bit of a journey, but it's so worth it.

Hollywood Walk of Fame is a ten minute drive away, Universal Studios in about 15 and Beverly Hills in 20, so the hotel is in a handy location where you're close enough to all of the big attractions. 

Thank you to the Hollywood Hotel for a lovely service! My sister and I had a lovely time.",,,5.0,,4.0,5.0,,Gisel M,Front Office Manager,2017-11-03,"Dear Guest

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your stay with us and I hope to have the pleasure of welcoming you and your family back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",13
Fabiana E,1,,2016-05-31,FAMILY,2016-05-11,5,Employee who provided excellent customer service,"Employee who provided excellent customer service was HUGO, he is quick and efficient in his duties, he was great!! The customer service at the front desk was great!! We were cold and we asked for a heater and it was also provided promptly.",,,5.0,,,5.0,4.0,Gisel M,Front Office Manager,2017-12-18,"Dear Guest,

Thank you for the great review of our hotel! We’re delighted that you had such a fantastic stay!  

To show our appreciation, we invite you to enroll in the world's largest rewards program for independent & boutique brand hotels right from our home page.  The program only requires your email address, and we give 5% CASH BACK after you leave via PayPal, Visa eGift Cards, or other options as long as you sign up before you arrive and BOOK DIRECT with us. 

We look forward to seeing you again very soon. 

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Traceydhammond,16,"Brisbane, Australia",2016-04-30,FRIENDS,2016-05-11,5,"Great hotel, close to train and buses but far from South Beach","Everyone at this hotel were very nice and helpful. The rooms were a good size and had lovely outlooks. We didnt get time to use the pool area. Close to train and buses to get everywhere, and offered a lovely free breakfast which was a bonus.  South Beach was at least 1 hour 15 min bus trip away which was very long, but we were only 15 min away from Universal and the Strip which was great. If you are going to Universal leave at least an hour just for extra time to find your way and get the shuttle up to Universal, but it was not crowded so we had a great time even though arriving just after opening time. We stayed in 3 rooms, Some had baths and some had showers but all were quite spacious and the beds were lovely.","We had 3 rooms in our group, all different and all rooms were very nice.",5.0,5.0,,,5.0,,Gisel M,Front Office Manager,2017-11-03,"Dear Guest

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your stay with us and I hope to have the pleasure of welcoming you and your family back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",22
Olivia A,7,,2016-05-31,FRIENDS,2016-05-10,4,Making improvements,"-The room we stayed in was nice , clean, and newly updated
-Staff were friendly and available, and helpful in answering questions 
-Continental breakfast was delicious. 
-the hallways were still being updated so the common areas weren't as nice. 
- would stay here again ",,,,,,,,Gisel M,Front Office Manager,2017-11-03,"Dear Guest

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your  stay with us and I hope to have the pleasure of welcoming you and your family back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
aroundabout66,91,"Adelaide, Australia",2016-04-30,FAMILY,2016-05-06,5,Excellent accommodation and friendly staff,"This place was the best, loved every minute of our stay. Cooperative, friendly check in staff together with excellent breakfasts served by Hugo and staff. Loved every minute, excellent value and accommodation. 

Close to public transport, a short one block walk from Metro Station, and close to Sunset Boulevard / Hollywood strips. Directly across the road is a small general convenience store for supplies.

Will return loved every minute of our stay.",,5.0,5.0,5.0,,,,Gisel M,Front Office Manager,2017-11-06,"Dear Guest...

Thank you for reviewing your stay at Hollywood Hotel on TripAdvisor. It sounds like you had a great time during your visit and appreciate you taking a moment to share your feedback with us. we hope to welcome you to visit us again soon!

Gisel Miller 
Hollywood Hotel
Front Office Manager",16
alexis_kruse,1,,2016-05-31,FRIENDS,2016-05-06,5,Awesome!,The staff was very friendly and helpful. The complementary breakfast was yummy and had many options! They even had an omlet station and the cooks were very nice when they were making it. The rooms were very clean and updated.,,5.0,5.0,5.0,4.0,5.0,4.0,Gisel M,Front Office Manager,2017-11-06,"Dear Guest

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your stay with us and I hope to have the pleasure of welcoming you and your family back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
mdaniels1112,1,"New York City, New York",2016-04-30,FAMILY,2016-05-02,4,Nice Stay!,"This was our first time in LA visiting from NY. My 2 daughters and I had a great time!!!

The stay was better than I expected!! We stayed 4 nights and 5 days. Convenient to the train and buses, free breakfast, comfortable and clean rooms, pool, sauna, lounge area etc. The staff was nice.

We stayed on the 3rd floor. No loud noises or disturbances. Conveniently, there was a fridge and microwave!! However, no dresser drawers. Overall, the room was really good!

I wasnt expecting a 5 star hotel. I was sold more on convenience, and Hollywood Hotel delivered. Next time we'll plan a day to spend in the hotel to enjoy the other amenities.",,,4.0,,3.0,,5.0,Gisel M,Front Office Manager,2017-12-18,"Dear Guest,

Thank you for the great review of our hotel! We’re delighted that you had such a fantastic stay!  

To show our appreciation, we invite you to enroll in the world's largest rewards program for independent & boutique brand hotels right from our home page.  The program only requires your email address, and we give 5% CASH BACK after you leave via PayPal, Visa eGift Cards, or other options as long as you sign up before you arrive and BOOK DIRECT with us. 

We look forward to seeing you again very soon. 

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
LilyMoon,30,"New York City, New York",2016-04-30,FAMILY,2016-05-02,3,Unfortunately had some issues,"It's too bad that we had a number of issues during our stay here because the hotel had some nice features and is located conveniently for us. My first issue was with the parking. I was told one thing at check in, another by the parking attendant and then had a confrontation with a third staffer at the front desk who gave me a totally different story. My second issue was with the hotel rates. I got a nice reasonable rate by booking online through tripadvisor. When I went to check out, the rate was considerably higher and even though I had a printed copy of my reservation, they refused to honor it. I will be taking this up with my credit card company. Thirdly, they use the same tiles on the floor of the shower stalls as on the walls....they are so slippery that I slid and almost fell. Wrenched my back from that little fiasco.

On the positive side, the hotel rooms are nice and spacious, the beds comfortable, the complementary breakfast is nicer than expected and the hotel is well kept and clean.

Unfortunately I can't overlook the problems I encountered, so will not choose this hotel for future stays in the LA area.",,2.0,2.0,,,4.0,,Gisel M,Front Office Manager,2016-05-05,"Dear Guest,

Thank you for taking the time to share your feedback. While I wish you had a better experience, it is feedback like this that we learn from and use to improve. We work hard to deliver an exceptional guest experience, and it's apparent in this case that we fell short. If you give us a chance to earn back your trust, I can assure you that we will do our best to give you the great hotel experience that so many of our guests have grown so fond of.

Sincerely,

Gisel Hernandez

Front Office Manager
Hollywood Hotel",60
sander7594,1,"Burbank, California",2016-03-31,COUPLES,2016-05-01,5,"""Dog friendly property and very nice welcome!""","The hotel chef name Sonia is a very welcoming and friendly woman, that just made my wife and I feel comfortable from the first day of staying at this hotel. If you want to have a wonderful breakfast go to Sonia she is the right person for the job. This hotel made us and our dog ""poppie "" feel happy with the amount of space our room had. Clean and safe atmosphere with no doubt and regrets.",,,5.0,5.0,,,5.0,Gisel M,Front Office Manager,2016-05-03,"Dear Guest,

Thank you for the great review of our hotel! We’re delighted that you had such a fantastic stay!  

To show our appreciation, we invite you to enroll in the world's largest rewards program for independent & boutique brand hotels right from our home page.  The program only requires your email address, and we give 5% CASH BACK after you leave via PayPal, Visa eGift Cards, or other options as long as you sign up before you arrive and BOOK DIRECT with us. 

We look forward to seeing you again very soon. 

Sincerely,

Gisel Hernandez

Front Office Manager
Hollywood Hotel",5
