username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
TesaB1127,1,"Vallejo, California",2019-09-30,FAMILY,2019-09-16,5,Awesome,"This was an awesome hotel! Great staff, breakfast and room. About 10 mins away from Disneyland using the contracted shuttle service. Room rate is affordable especially if you come around off peak season or right after summer.",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-09-30,"Thank you for your response TesaB1127! We appreciate you taking the time to write about your great experience at our new hotel! We would love to have you back on your next Disneyland trip. See you soon!

Kristi P.
Reservations Supervisor",1
Essierose,1,"Las Vegas, Nevada",2019-09-30,FAMILY,2019-09-15,4,Great stay for a Disney trip!,"This hotel is close to Disneyland, but not really walkable after walking around Disney all day. But the shuttle was convenient and quick. Pick up was right out front. Complimentary breakfast was hot and fresh. Lots of options for everyone. Not many vegan options, fruit selection could have been better. Rooms were clean, tall ceilings made the rooms feel bigger. Will stay again! ",,3.0,5.0,4.0,4.0,5.0,4.0,kristihampton,res supervisor,2019-09-26,"Thank you for your feedback Essierose! We appreciate you taking the time to write about our new hotel, and we are continuously working to improve. Our breakfast menu is always being tweaked to fit the needs of our guests, and hope that you give us another shot on your next Anaheim trip. Hope to see you soon!

Kristi P.
Reservations Supervisor",1
Monique Lewis,1,,2019-08-31,NONE,2019-09-15,5,EXCELLENT staff!!,"My friend and I checked into the hotel about 1:00am, after spending a long day over at Disneyland. Tired and dragging a ton of luggage, we were greeted by TONY at the front desk, who was extremely helpful and kind! I usually use a digital key and skip front desk, but I'm almost thankful it wasn't working this time. He was attentive to our needs, thanked me for being a Hilton Honors member, and promptly delivered my benefits without hesitation. I can't believe we could have such an engaging front desk experience even in the middle of the night. We had a short stay, as we left on a road trip early in the morning, but Tony left a lasting impression for us!!",,,5.0,5.0,5.0,,,kristihampton,res supervisor,2019-09-26,"Thank you so much for staying with us moniquelewis7892! We're thrilled to hear that Tony was so welcoming and kind to you at check. We're lucky to have him! We would love to have you and your family back again, so please make sure to keep us in mind on your next Anaheim trip.

Kristi P.
Reservations Supervisor",1
Seaya5,1,,2019-09-30,COUPLES,2019-09-14,5,Hidden Anaheim Gem!,"If you are looking for an exceptionally priced, newly remodeled lodging experience, look no further than the Hampton Inn Anaheim. Easy public transportation to parks and very friendly, accommodating staff.",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-09-26,"Thank you for your kind words Seaya5! We're thrilled to hear you enjoyed our brand new hotel, and are so glad to hear you were welcomed by our wonderful staff members. Please make sure to come back soon on your next Anaheim trip!

Kristi P.
Reservations Supervisor",1
Tracy B,3,,2019-09-30,SOLO,2019-09-13,5,"Perfect location, beautiful new rooms!","Traveled to Anaheim from San Diego for a concert at the Honda Center. Just needed a place close to the arena and this hotel exceeded my expectations! Front desk staff were very friendly and helpful, room was immaculate, and the pool area was very nice. Only drawback was having to pay additional for parking even through I was a guest. But the ease of getting in and out was great, and there were plenty of spots available after getting back well after midnight. ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-09-26,"Thank you for staying at our new hotel Tracy B! We're thrilled you had a great stay, and hope you enjoyed your concert.

Our hotel charges for parking due to our close proximity to the Disney parks and the Anaheim Convention Center, as do all other Hilton hotels in our area. We apologize for the inconvenience, but hope this doesn't deter you from coming back. We would love to host you again soon!

Kristi P.
Reservations Supervisor",3
NavyCPO68,1,"San Diego, California",2019-09-30,FRIENDS,2019-09-13,5,Bridal party,Staff was so caring funny and amazing customer service from check in through tour the stay! The pool was clean and beautiful with the sunset dropping in background. Definitely will stay here again!!!!,,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-09-26,"Thank you for staying with us NavyCPO68! We appreciate the kind words on our hotel and our wonderful staff members. Please come back soon for more fun! We'd love to host you again.

Kristi P.
Reservations Supervisor",1
Kelly B,14,"New Orleans, Louisiana",2019-09-30,BUSINESS,2019-09-12,5,Excellent,"Hotel room was very large and everything was pristine.  Staff was most helpful in storing luggage and providing directions, dining recommendations.  As a Hilton honors member, I was treated especially well - received a complimentary upgrade and a basket of treats.  ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-09-26,"Thank you for your great review kellybF5568MP! We appreciate you taking the time to write about our new hotel, and are so happy you chose to stay with us! We look forward to hosting you again in the future. See you soon!

Kristi P.
Reservations Supervisor",14
shanny402,1,"Las Vegas, Nevada",2019-09-30,FAMILY,2019-09-08,5,Great family getaway,My family was traveling from Nevada and wanted a quick weekend getaway.  This hotel offered a suite that was perfect for my 3 and 5 year old.  They had their own room and were both excited to be sleeping in a bunk bed.  The complimentary breakfast was also a treat for them.  They had a good breakfast to start the day.,,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-09-10,"Thank you for your awesome review on our hotel shanny402! We're so glad you and your family had such an amazing time during your trip to Anaheim. Please come back and visit us again soon for more fun!

Kristi P.
Reservations Supervisor",1
Jopadilla,2,"Washington DC, District of Columbia",2019-08-31,FAMILY,2019-09-02,5,Will be Back,"Stayed for a short trip family and I planned for Disneyland. Front desk made it really easy to buy Disney tickets. Everyone was very knowledgeable of what restaurants were around, that was very helpful especially for us who have never visited CA. Kathy remembered my wife, kids and I the day after we went to Disneyland and she asked us how it went :)  Breakfast was amazing, housekeeping didn’t disappoint.  We will be back !",,,,,,,,kristihampton,res supervisor,2019-09-04,"Thank you for reviewing our hotel JoPadilla76! We're thrilled to hear all your kind words about our staff. We appreciate you taking the time to share your experiences with other travelers, and hope you make it back to our hotel again soon!

Kristi P.
Reservations Supervisor",4
ChrisinPhxAz,8,"Phoenix, Arizona",2019-08-31,BUSINESS,2019-09-01,5,Consistently exceeds expectations,My 5th time staying here and all was great.  Staff is super nice and the hotel is well maintained.  Great location.  Price is very inexpensive for a great quality stay.  I will continue to stay here when I travel to Anaheim for business.,,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-09-02,"Wow! We're so happy our staff continues to deliver wonderful service to you! Thank you so much for always staying with us during your Anaheim trips ChrisinPhxAz, and for sharing your experiences with other travelers. We appreciate your loyalty and hope to have you back again soon for more fun!

Kristi P.
Reservations Supervisor",10
LBNWSNC,34,"Winston Salem, North Carolina",2019-08-31,FRIENDS,2019-09-01,5,New hotel!  Great location!,Stayed at this property for the last four nights. The property has only been open a few months. Front desk staff were excellent. Very helpful. Complimentary breakfast was good each day. Attendants ensured area stayed clean and well stocked. We were upgraded to a suite which I appreciated but the room had no nightstand drawers. There was one “bin” on the opposite side of the room with three pull out wire baskets. The “suite” part was an open area with a sofa and two ottomans. A lot of open space. The wastebasket in the bathroom area was directly under an overhead shelf. For the first two days I hit my head pretty hard until I finally moved the basket to the other side of the vanity. Housekeeping was ok. Left cleaning supplies I our room one day and didn’t do much but make the beds and change out towels the next day. Very close to Disneyland. No complimentary shuttle but it is an easy walk. Would definitely recommend for the budget-conscious. ,,,,,,,,kristihampton,res supervisor,2019-09-02,"Thank you for your great review LBNWSNC! We appreciate you taking the time to tell us about your experiences with our hotel and staff members, and hope we have you back on your next Disneyland/Anaheim trip. Thanks for staying with us!

Kristi P.
Reservations Supervisor",47
Janne L,2,,2019-08-31,FAMILY,2019-08-26,4,Disney trip,"We visited the Disney /Anaheim area a for 3 days and stayed here. We had the room with the bunk bed and sofa bed since we were a family of 5. It was a good size room, was clean, staff was nice. Kids also loved the pool. It was on the 2nd floor. Breakfast  was standard- cereal mini boxes, waffle station and the typical eggs or some kind of meat like bacon or sausage. They do charge for parking which was ridiculous. Location was ideal as was close to Disney and some food places that you could walk too.",,,,,,,,kristihampton,res supervisor,2019-08-27,"Thank you for your great feedback Yeelee12! We appreciate you taking the time to write about your experience with us, and are happy to hear you enjoyed your time at our new hotel! Most hotels in the Anaheim Resort Area charge for parking due to our close proximity to the theme parks, as well as our closeness to the Anaheim Convention Center. We hope this doesn't deter you from staying with us again on your next Anaheim trip!

Kristi P.
Reservations Supevisor",2
Lindz150,11,"Caldwell, Idaho",2019-08-31,FAMILY,2019-08-26,5,Wonderful stay,Great hotel! Clean new and spacious! Staff very friendly and helpful! My new favorite hotel in Anaheim! Mini fridge and microwave! Great free breakfast! Accommodated all my requests! The cooling unit was a little noisy but not unbearable. ,,,,,,,,kristihampton,res supervisor,2019-08-27,"Thank you for your kind words on our new hotel 85lindz150! We're happy to hear you enjoyed your time with us, and hope you come back soon for more fun! We'd love to have you and your family back!

Kristi P.
Reservations Supervisor",6
PackersGirl,72,"Franklin, Wisconsin",2019-07-31,NONE,2019-08-26,5,Great stay,"The purpose of our visit to Anaheim was to visit Disneyland. We chose this hotel because it was reasonably priced and close to Disneyland.  It's a bit of a walk to the Disney gates from the hotel.  But it is walkable. We took a Lyft to the gates a couple of times to save time, and that was very inexpensive. The hotel has a complimentary breakfast, with a wide variety of items.  The staff running the breakfast kept the food items well-stocked and were extremely friendly and service-oriented.  The hotel was very clean and well-kept.  It was also very quiet.  There is onsite parking for a fee, but you are able to go in and out as desired with your room key.  Our last day at the hotel, we were able to leave our luggage with the front desk and our car in the parking lot until the evening, which allowed us to visit Disney for a second day without the hassle of parking and leaving our luggage in the car all day.  We loved the hotel and will definitely stay there again if we visit the area in the future.",,,,,,,,kristihampton,res supervisor,2019-08-27,"We're so happy to hear you had a great stay PackersGirl! Thank you for all your wonderful feedback on our hotel. We appreciate you taking the time to share your experience with other travelers, and we'd love to have you back again soon for more fun! See you soon!

Kristi P.
Reservations Supervisor",50
tayvioncarter2,1,"Las Vegas, Nevada",2019-08-31,COUPLES,2019-08-26,5,A phenomenal hotel,"I’ll definitely be staying here again, the hotel was nice and clean, staff was super friendly, close to Disneyland as mentioned when booking the hotel and for a FREE breakfast, it wasn’t bad at all. Loved it! ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-27,"Thank you for staying with us tayvioncarter2! We love hearing all your great comments, and happy to have served you with our Hamptonality! Come back soon, we'll save you some breakfast!

Kristi P.
Reservations Supervisor",1
Stevan,13,"La Jolla, California",2019-08-31,COUPLES,2019-08-26,5,Great hotel!,"The rooms are brand new and super clean. Very nice amenities such as pool, jacuzzi, and gym that did the job for us. The hotel staff was great and. Ivan (the front desk employee) was the most helpful and friendliest employee that went above and beyond our expectations. ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-27,"Thank you for your kind words Stevan S! We are very lucky to have such great staff members, especially our new agent Ivan! We appreciate the kind words on our service, and can't wait to have you back again on your next Anaheim trip!

Kristi P.
Reservations Supervisor",5
Mike B,4,"Chula Vista, California",2019-08-31,FAMILY,2019-08-24,5,Great stay,"only a few (long) blocks from Disney.  Decent breakfast in the morning, nice hot tub and pool, super friendly staff.  I think I read of pillow complaints....I thought they were great!  The breakfast was better than the usual ""complimentary breakfast.""",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-27,"Thank you for staying with us Mike B! We're thrilled to hear you enjoyed our hotel, staff members and amenities (especially our comfy pillows!). We'd love to have you back on your next Anaheim trip! Hope to see you and your family soon.

Kristi P.
Reservations Supervisor",6
Parrish P,5,"San Diego, California",2019-08-31,NONE,2019-08-24,5,Stayed for a conference ,Hotel was clean and friendly staff. Rooms were spacious and modern. Breakfast was as expected and location was convenient with several restaurants within a short walk. Pool and fitness room were nice amenities. Would stay again. ,,,,,,,,kristihampton,res supervisor,2019-08-27,"We appreciate your positive feedback parrishp2015! Thank you for taking the time to share your experience with other travelers. We hope you enjoyed your time with us, and we can't wait to have you back during your next trip to Southern California.

Kristi P.
Reservations Supervisor",10
Adrian Sim,90,"Preston, United Kingdom",2019-08-31,FAMILY,2019-08-24,5,"New, comfortable, excellent for families visiting Disney","After arriving in Anaheim for 3 nights at the end of our first US family road trip, we originally booked into the main Hilton property at the convention centre which turned out to be a major mistake. After a night of disturbed sleep I checked availability at other Hilton properties and the Hampton had a twin room available. After complaining to the management at the first property we checked out after breakfast and got an Uber to the Hampton.
We arrived before 9am as it was going to be our first day in Disney, expecting to throw our bags with the porter and head out, but instead we got an incredibly friendly welcome, someone who understood out issue and he gave us the room keys immediately so we could drop our bags.
The following 2 nights were amazing, stress free breakfasts, clean and immaculate rooms, great pool for the children and wonderful staff.
Throughout the stay Jamelle was wonderful even giving me complimentary beer from the lock up as there were none chilled in the fridge.
Honestly, as I always perceived the Hampton brand to be a lower quality brand in the hilton chain, as an hhonors gold member I hadn't selected them but what a mistake, this was incredible value for money. The more premium brands in the Hilton portfolio could learn an awful lot from the Hampton brand, they really understand customer service and brand loyalty.",,,,,,,,kristihampton,res supervisor,2019-08-27,"Wow! Thank you for choosing to stay with us AdrianS5885! We're so happy that our staff members were able to assist you in your time of need, and thrilled to hear our hotel exceeded your expectations. Thank you for your very kind words, and we hope to have you back again in the future.

Kristi P.
Reservations Supervisor",111
868majedh,2,"Rossford, Ohio",2019-08-31,FAMILY,2019-08-22,3,Newer Facility But May Not Last Long,"Nice lobby, Nice breakfast (staff are awesome at breakfast), Staff are so, so on the front desk (depends who is there). Pool is very nice and clean. 20 minutes walk to disney. resturants, Cinema, bowling alley are very close by - good location, $20 parking per night
Room: We had ANTS in the room, and so as others as well. I guess rooms are not very well maintained like the outside and other facilities in the hotel. 
We had ANTS in the room, Faucet Leaking, bathroom door lock Jamming, French door rail is broken, which I didn't care about any of these except the ANTs problems. The staff were very helpful came and sprayed the room 3 times (3 times, There is a big ANT problem in the room) - hopefully they will fix it. 
Also, not enough drawers or cabinets to put your close for a room that suppose to fit 6 people and staying for a week, most of our stuff were left in the luggage.
 Beds are nice and comfortable

Overall, I liked the hotel but the ANTS destroyed the experience for me",,3.0,4.0,4.0,4.0,3.0,3.0,,,,,2
Sahar Suleiman,1,,2019-08-31,COUPLES,2019-08-18,5,Amazing,"Perfect hotel and perfect location.. so glad I chose this for our stay... roooms are very spacious, awesome breakfast items, walking distance to nearby restaurants and plazas, and very attentive and helpful staff ",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-19,"Thank you for your great review saharmaali27! We appreciate you taking the time to give us such a positive shout out! Please come back soon, we would love to host you again.

Kristi P.
Reservations Supervisor",1
Aziz S,1,"Anaheim, California",2019-08-31,FRIENDS,2019-08-17,5,Abby to the rescue!,"We’ve  been in California for a couple of weeks now and this place has been our favorite stay so far!

Our reservation got messed up but all thanks to Abby at the front desk, everything was sorted out nice and quick!

Our room was neat and spacious and the location is excellent.

Highly recommend staying here and hopefully you guys will be lucky enough to have Abby at the front desk, her thorough help and kind attitude is highly appreciated :)",,,,,,,,kristihampton,res supervisor,2019-08-19,"We're so happy Abby could help you out azizsayyar! Thank you for taking the time to write about out new hotel and our wonderful staff. We appreciate all the kind words, and hope to see you again soon!

Kristi P.
Reservations Supervisor",1
Gene S,1,"San Francisco, California",2019-08-31,FAMILY,2019-08-16,5,Wonderful hotel,"We stayed there for 5 nights to visit Disney Parks and Universal. For the duration of our stay, we had only pleasant experiences with everyone involved. GM Mike, Manager Antonio, Guest Services Assistant Abby, Kitchen Personnel Rocky, Megan, and the whole team were extremely kind, nice, and welcoming. We definitely want to stay here again.",,,,,,,,kristihampton,res supervisor,2019-08-19,"Wow! Thanks for all the positivity Gene S! We're thrilled to hear you enjoyed your time with us, and are so happy that our staff was so wonderful to your during your time with us. We can't wait to have you back!

Kristi P.
Reservations Supervisor",1
Arthur P,1,,2019-08-31,FAMILY,2019-08-16,5,Customer service,"Our stay at the Hampton Inn and suites has been an enjoyable experience especially from the staff members and their friendly and easy approach. 1 in particular staff member - Tony who works at reception is one of the reasons our stay here at the Hampton iin enjoyable. Always quick to help with amazing attitude. Thank you Tony for making our stay here at the Hampton a great experience

Kind regards, 
Arthur",,,,,,,,kristihampton,res supervisor,2019-08-19,"We're thrilled to hear our staff is taking care of you Arthur P! Thank you so much for giving Tony a shout out. We're lucky to have an employee who is as welcoming and kind as he is. Please come back soon, we'd love to host you and your family again!

Kristi P.
Reservations Supervisor",1
Janet S,2,"Goleta, California",2019-08-31,FAMILY,2019-08-15,5,Will Choose Again,We were pleasantly surprised at how happy we were with this hotel. We came for an Angel game and had stayed in other hotels in the area in past years. We will definitely choose Hampton next year for our baseball travel. It surpassed the others we have tried!,,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-16,"Thank you so much Janet S! This is such great news to hear! We're so happy you decided to give us a chance during your Anaheim trip, and hope we'll have you back soon during the next baseball game. Can't wait to see you and your family again!

Kristi P.
Reservations Supervisor",2
lclravenlcl,1,"San Diego, California",2019-08-31,FAMILY,2019-08-15,5,Great fast quick hotel,"The bunk beds make the stay very nice , the rooms were clean and the service was neatly conducted. The proximity to the attractions and shuttle service outside made everything convenient, will definitely stay here again.",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-16,"We appreciate the great review lclravenlcl! Thanks for taking the time to share your positive experiences with other travelers. We hope to see you again soon!

Kristi P.
Reservations Supervisor",1
Rawr-AU1,27,"Melbourne, Australia",2019-08-31,COUPLES,2019-08-14,5,Perfect spot for trip to Disney,"My partner and I stayed here two nights on a trip to Disney. The hotel was clean and well presented & room was spacious. Having breakfast included free helped us get going for the day. Laundromat and pool facilities are also on site. 

Although walkable in about 20 minutes, we decided to take Ubers to the park - setting the destination as the East drop-off/pickup area (Harbor Blvd). This worked really well and ended up being only ~$6 each way.

There are a few options for food within 5 minutes walking distance of the hotel which was very convenient. 

Overall it has been a great stay and we’d have no issue recommending it to people.    ",,,,,,,,kristihampton,res supervisor,2019-08-15,"We're thrilled to hear all this great feedback on our hotel Rawr-AU1! Thank you so much for taking the time to write your thoughts on us, and we sincerely hope you enjoyed your time here. Please come back soon for more fun!

Kristi P.
Reservations Supervisor",21
sullivan154,1,"Tracy, California",2019-08-31,COUPLES,2019-08-14,5,Amazing hotel for the price and location,Visited Anaheim for Disneyland and for the price of this hotel it far exceeded my expectations. Very clean new building. Staff was friendly and approachable. Loved that it was also walking distance to the park,,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-15,"We appreciate your feedback sullivan154! Thank you for giving our hotel and awesome staff members a great shout out. We pride ourselves on offering our guests the best possible accommodations and service, and hope we exceeded your expectations. Come back soon!

Kristi P.
Reservations Supervisor",1
Mataaga L,1,,2019-08-31,FAMILY,2019-08-13,5,Hampton Inn & Suites Experience,Check in experience was GREAT! Tony was super helpful and professional and very courteous as well. Loved his attitude and made our stay that much better. We will definitely come back because of our experience with Tony throughout our stay. Housekeeping was great! Front Desk agents were GREAT and the breakfast team were awesome as well.,,,,,,,,kristihampton,res supervisor,2019-08-14,"Thank you for mentioning our great staff Mataaga L! We pride ourselves on having wonderful team members that go out of their way to serve our guests, and Tony is no exception. We would love to have you back again, so make sure to stay with us on your next Anaheim trip!

Kristi P.
Reservations Supervisor",2
Explore49580270765,2,,2019-08-31,FAMILY,2019-08-13,4,Terrific hotel and service...one minor issue,"Rooms are updated.  We selected a king size room + bunk beds which are separated by a sliding glass door.  It's a great set up with kids.  Service is top notch as is the hot and cold breakfast buffet.  There is a complimentary all-day coffee bar as well.  The hotel is located less than a 15 minute walk to Disney, and we walked to the park and back after a long day.  The minor issue is the ventilation system in our room was quite loud - even when the air is not running.  That may be an issue for a light sleeper.  However, the beds are extremely comfortable (even the bunk beds), and you cannot hear any street noise.  Overall, my family was very satisfied.",,4.0,5.0,3.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-14,"Thank you for your feedback Explore49580270765! We appreciate you taking the time to review our new property, and are so happy that overall you enjoyed your experience with our hotel and staff. Please come back soon, we would love to host you again!

Kristi P.
Reservations Supervisor",5
Jeanne T,1,,2019-08-31,FRIENDS,2019-08-13,5,Great Stay,I recently stayed here and I just enjoyed my overall stay! Everything was clean and the staff was very helpful. Especially Tony the overnight front desk staff. I Will stay here again! Highly recommended,,,,,,,,kristihampton,res supervisor,2019-08-14,"Thank you so much for your great feedback Jeanne T! We appreciate your kind words about our hotel and our wonderful staff members. Making you happy makes us happy, and we're thrilled you had a good time. Please visit us again soon!

Kristi P.
Reservations Supervisor",3
Cruiser449922,3,,2019-08-31,FAMILY,2019-08-13,5,Excellent location,"Walking distance to park, walking distance to the garden mall, shopping , restaurants, the bunk room bad also had a sofa bed, and they were actually separated with a sliding door, give each side some privacy.",,4.0,4.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-13,"Thank you for your wonderful review Cruiser449922! We're so happy to hear you enjoyed the spaciousness of our Kids King Suites. Come back again anytime, we would love to host you!

Kristi P.
Reservations Supervisor",6
DrVille,80,"Pewee Valley, Kentucky",2019-07-31,FAMILY,2019-08-11,5,Great place for Disney stay!,"This is a great hotel for Disneyland trip. 
Property is like new with rooms and common areas in great condition. 
The front desk was really nice and gave us tips for the parks. 
Free breakfast was good with eggs, a meat and lots of baked goods, and the staff was great at keeping things stocked and clean. The large area for breakfast also made it feel comfortable and relaxing.  
The location was really good. Parking was $20 but it was well worth it because we really didn’t need our car. Disney is about a 15 minute walk to the front gate (take a shortcut through the Gardenwalk mall to get to Disney Drive).  You can access both parks and Downtown Disney from the front gate. 
They said you can take an Uber to go back to the hotel at the end of the day, but we really did not find it necessary (what’s 15 more minutes after walking all day in the parks?). 
This would also be a good location for the Convention Center or any of the sports games. 
Tip: The Queen Suite rooms are huge and you can really spread out.",,,,,,,,kristihampton,res supervisor,2019-08-12,"Thank you for your review DrVille! We appreciate your very thorough feedback on our hotel and staff! Thank you for also sharing a few tips for other travelers. We hope to have you back soon for more fun!

Kristi P.
Reservations Supervisor",69
Amanda,5,,2019-08-31,FAMILY,2019-08-10,5,Amazing!! Thank you Tony!,"We have stayed here multiple times (in the last 6 months) and every time tops the next! We hopped in the car at 1am from Vegas and booked our favorite hotel at the last min. We got here with two 6 year olds and Tony was able to check us in and make sure we had a room so we could change and head off to Disneyland for the day! Always clean, welcoming, and comfortable. This place is the best!!!",,,,,,,,kristihampton,res supervisor,2019-08-12,"We love repeat guests Nascat66! Thank you so much for choosing to stay with us so many times, and for writing such a great review on our new hotel and staff. Making you happy makes us happy, and we're thrilled to hear that our staff, especially Tony, treated you so kindly. We can't wait for your next visit to see us!

Kristi P.
Reservations Supervisor",3
napiboi808,1,"West Jordan, Utah",2019-08-31,FAMILY,2019-08-09,5,Wonderful customer service matches beautiful hotel!!,Most of the time I dread hotel check in. My experience at the hotel always depends on my check in process. I got in super late and I wasn’t quite sure how the evening check in person was going to greet me. The customer service that was given to me by Tony is what you call “going above & beyond”. Thank you for not making this check in another horrific check in to add to my book. Hotels need more front desk people like Tony. Not only was this hotel nice but the service provided matched how beautiful this hotel is. I am not sure if Tony will read this but I just want to say “Thank you for giving such great service.” ,,,,,,,,kristihampton,res supervisor,2019-08-12,"Wow! Thank you so much napiboi808! We're so happy to hear that our hotel stood out to you, and that Tony was able to greet you with our Hamptonality! We're proud to have a set of wonderful team members that go out of their way to welcome our guests. Please come back and visit us soon, we'd love to host you again!

Kristi P.
Reservations Supervisor",2
fm5aso,7,"Eagle Mountain, Utah",2019-08-31,FAMILY,2019-08-09,5,We will be back again!!!,"With all the flight delays we finally made it to our hotel. When we walked in, the pm front desk Tony probably could tell that today was not on our side because by the time we got into our room my husband and I had mention to each other that this check in was the most smooth part of our day. He greeted us with a smile and made checking in a breeze. He told us of the amenities the hotel had to offer and answered all our questions we had regarding the area. Tony started off our trip with such great energy that I knew the rest of our trip would turn out great. The hotel is absolutely beautiful. Our room was super clean. Kudos to housekeeping because it’s not an easy job. We will be back and this hotel will be our first choice.",,,,,,,,kristihampton,res supervisor,2019-08-12,"Thank you for your awesome review fm5aso! We appreciate you taking the time to mention our Night Auditor Tony, and are so happy that he made an otherwise bad day a little bit better! Please come and stay with us again, we'd love to host you!

Kristi P.
Reservations Supervisor",8
maveli2019,1,"Dallas, Texas",2019-08-31,FAMILY,2019-08-05,5,New hotel- great stay experience,"Breakfast options were great.. hotel is just 6-8 months old, and does have a ne feel overall. Nicely maintained.
We stayed there for couple of days for the Disney vacation. 1-2 miles from Disneyland and the location is a plus.",,5.0,5.0,5.0,4.0,4.0,4.0,kristihampton,res supervisor,2019-08-05,"Thank you for staying with us maveli2019! We appreciate the kind words you wrote about our new hotel, and are so happy to hear you enjoyed your time with us. Please come back and visit soon!

Kristi P.
Reservations Supervisor",1
SanDiegoRoselady,60,,2019-08-31,COUPLES,2019-08-04,5,Service with a smile,"The hotel is located close to Disneyland and there are numerous places to eat close to the hotel.  The hotel is clean, well appointed with staff who are professional and personable.  The room was clean, quiet and comfortable.  Nice breakfast that was constantly replenished.  We will definitely stay here again when in the area.",,5.0,5.0,5.0,5.0,5.0,5.0,kristihampton,res supervisor,2019-08-05,"Thanks for choosing to stay with us SanDiegoRoselady! We appreciate you taking the time to review our new hotel, and are thrilled to hear that you enjoyed your time with us. We can't wait for your next trip to Anaheim!

Kristi P.
Reservations Supervisor",14
Discover27847977139,3,"Chicago, Illinois",2019-08-31,COUPLES,2019-08-03,3,Great except for the ant problem...,"Clean, new hotel. Close enough to Disneyland (long walk or short Uber ride). Rooms were nice but we had a problem with several ants in our bathroom on the night of out arrival. I walked in to find one crawling on my electric toothbrush head. I called the front desk and the Diamond call line to ensure that we could switch rooms, but the hotel was entirely booked for the night. Was a really disorganized process to switch rooms the following day, and staff weren’t aware of the situation, nor did anyone go out of their way to help us. We had to return from Disneyland to pack up and move our stuff. Not anyone’s fault in the staff, but just an unpleasant experience. We may go for the Hyatt closer to Disneyland in the future. ",,3.0,4.0,3.0,3.0,4.0,2.0,kristihampton,res supervisor,2019-08-05,"Thank you for your feedback Discover27847977139. I wanted to extend my apologies for the pest situation in your room, and for our staff not doing the best job in accommodating you. This was not a situation we were prepared to handle, but your feedback has been passed onto the team so that situations like this can be avoided in the future. We sincerely hope that you decide to give us another chance to make it right if you visit Anaheim. Hopefully we'll see you again so we can roll out our Hamptonality!

Kristi P.
Reservations Supervisor",3
FREDLOW1,48,"Downey, California",2019-08-31,FAMILY,2019-08-03,5,2nd Stay still great,"We liked our first stay so decided to come back. We actually live 20 minutes away but like to get away here and there and this will be one of our new spots. Not a bad place to stay if going to Disneyland.
At check in front desk again nice however this time around Antonio or Anthony, I dont recall, was able to give us an upgrade. Not sure if it was because I am a Gold HH but it was appreciated. Very nice room big and clean. Room was on the third floor but we were still able to see the fireworks from our room. The complaint here is the same as my last stay which is the noise from the street. Since I was upgraded I was not going to ask for a different room. Next time I will ask for a room that does not face Katella.
This time around breakfast was better. Came down around 9 am and it was busy but they did a good job of keeping the food stocked. I was impressed by one of the staff members, Rocky, who was killing it. He was all over the place from checking in on the food in the back to clearing off tables, taking plates and answering questions. And he did all this with a smile.
Keep in mind this is a Disney Resort area property and it will be busy with kids and teenagers. Also, they do charge for parking as all area hotels do.",Ask for a room that does NOT face Katella due to noise. South facing room best,5.0,5.0,,,4.0,,kristihampton,res supervisor,2019-08-05,"We love our repeat guests FREDLOW1! Thank you for choosing to stay with us twice, and we're glad you enjoyed your time here. We're so lucky to have wonderful staff that serves all of our guests, especially Rocky! We hope that we've earned your loyalty, and can't wait to have you back!

Kristi P.
Reservations Supervisor",42
