username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Erin_B1027,14,"Tucson, Arizona",2017-05-31,BUSINESS,2017-08-01,5,Cool Hotel with Cool Vibe,"I've stayed at the Hollywood Roosevelt twice now and each time has been fantastic! Bellman Mark and his staff are awesome! It's great to return to a hotel with familiar faces! They always have a welcoming smile and truly understand core values of hospitality! The hotel is located on Hollywood Blvd with plenty to do and see in the area - bars, restaurants, shops and tourist attractions! The rooms are comfortable and hip. 24 hour room service is fantastic and probably the best hotel room service I've ever had. The pool was super cool and had a chic vibe!
I've recommended the hotel to friends, colleagues and family who are visiting LA. I will personally continue to make the Hollywood Roosevelt my preferred hotel in LA!",,,5.0,5.0,,5.0,,Bre S,Guest Relations Manager,2017-10-25,"Erin_B1027, 

It makes me so happy that you had such a great stay at the Hollywood Roosevelt. Thank you for your great review, and for recommending us to your family and friends. We hope to be able to provide them with our wonderful service whenever they are passing through LA. 

Thank you, 
Bre Smith ",3
Elisabeth K,3,"Fair Oaks, California",2017-08-31,FAMILY,2017-08-01,5,Lifelong Memories,"I am Elvyre, 11 years old and I loved it. The staff are so nice, the pool is awesome and the room was really cool. We especially Kyle, Will and Nadia for making this trip amazing. I liked being in the center of Hollywood!",,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"Elisabeth K, 

Hi Elvyre! It makes me happy that you had such a great time in our hotel. I'll be sure to let Kyle, Will and Nadia know you appreciated their help. We hope to see you again soon. 

Thanks, 
Bre Smith ",1
mduffy112017,4,"Philadelphia, Pennsylvania",2016-08-31,BUSINESS,2017-07-31,4,"Classic elegance, not stuffy.","Old fashioned elegance, historic characteristics. Simple yet great service, nostalgic library look bar with classic signature cocktails at affordable prices. Celebrity sightings in the lobby, Markie  Mark.",,,4.0,,5.0,4.0,,Bre S,Guest Relations Manager,2017-10-25,"mduffy112017,

Happy to hear our service and space was appreciated and noticed! We hope to see you back with us next time you are visiting this wonderful city, and back in our library bar, enjoying a cocktail! 

Thanks, 
Bre Smith",2
Jonathan E,1,,2017-07-31,BUSINESS,2017-07-31,3,Adequate.,"I was here for work, one night. The rooms have a recently-renovated and modern look to them. Let's go into pros and cons:

Pros:
- Comfortable bed
- Very good water pressure (on 3rd floor)
- Good quality HDTVs
- 24-hr room service

Cons:
- Cramped toilet space (Toilet is pressed up against the wall on one side)
- Shower has no curtain/door (I'm assuming it's part of the modern look. Needless to say, there was a lot of water on the floor) 
- Air conditioner made a loud vibrating noise when turned on","Spend a little extra and get a better room. Seems the higher up you go, the better the rooms are.",,4.0,3.0,4.0,,,Bre S,Guest Relations Manager,2017-10-25,"Jonathan E,

I'm sorry to hear our bathroom space was unsatisfactory. The historic nature of the hotel makes for some cramped spaces from time to time. Please feel free to reach out to me directly as I would love to hear more about how we can improve as a hotel. 

Thank you, 
Bre Smith ",0
Polly D,27,,2017-07-31,NONE,2017-07-31,4,Fits with the location! ,"Beautiful common areas and generally amazingly decorated, room was lovely, good value for the money and cannot fault the location. Bathroom fantastic, I got upgraded and had a view down Hollywood which was great.  Lovely staff. Pricey, but great for a treat.  Restaurant/bars within the hotel are very pricey, as with Hollywood in general so suggest eating elsewhere as valet allows you to do in and out. ",,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"Polly D,

Thank you for taking the time to write us such a great review. I love to hear that our beautiful decorations have been noticed and appreciated. We hope to see you back again soon. 

Thank you, 
Bre Smith ",9
Jason S,5,"New York City, New York",2017-07-31,BUSINESS,2017-07-28,2,👎🏻,"The hotel is very rundown. The rooms are tiny and noisy. Bathrooms are super grimy. Air conditioning sounds like airplane engine. 

If this is really one of the nicer hotels in Hollywood area -- and they price like they are -- you are better off not staying in Hollywood. 

Perhaps the new Dream hotel is in better condition. 
",,,,,,,,Sebastian K,Front Office Manager,2017-10-23,"Jason S,

Thank you for taking the time to share your experience. We truly wish we had better presented ourselves to you and I honest believe/know that we are better than your experience.

We hope you have an opportunity to return to the Roosevelt so we can better you past experience. For that future stay please feel free to reach out to me directly and I will be sure we take great care of you.

Kind Regards,
Sebastian Knight
Front Office Manager",2
Leyla G,20,,2017-07-31,BUSINESS,2017-07-27,3,Mix feeling,"Even if the location is great, really close to Hollywood boulevard, and you can find all the comfort, the room was not super clean and pretty noisy. I could here the AC inside and outside. 
The hotel is really dark, so  it ideal when you spend 3 entire days in meetings.
The good point is the swimming pool area, super cosy!",,,,,,,,Bre S,Guest Relations Manager,2017-10-27,"Leyla G, 

Thank you for providing us with feedback regarding your stay. We are right in the thick of it here in Hollywood. Times have changed since 1927. We shared your feedback regarding the cleanliness of your room as our housekeeping team takes great pride in ensuring that our rooms are always top notch. We are looking at the historic lobby lighting however, in wanting to protect the integrity of the building we can only do so much. We do hope you will come back and enjoy our cabana rooms since it sounds like you did love Tropicana. ",18
C C,133,,2017-07-31,NONE,2017-07-25,3,"Great location, rooms ok, staff ok.","Let me start by saying when traveling we usually don't spend this much a night for hotels. However due to our inexperience in the area we wanted something close to where our tour pick up locations were and wanted to avoid the traffic by driving or taking an uber somewhere. In saying this, I really expected more from a customer service standpoint. Our best customer service came from the woman who was cleaning the other rooms when we entered ours. The greeting she gave us was more warm and friendly than the one we received at the front desk.  They were not rude, but they also weren't warm and friendly. The rooms  are decent size and have a nice sliding partition from the bathroom area so someone can get dressed and ready with the light on and not disturb someone who is sleeping. There isn't a microwave and the fridge is stocked with their items for sale so I had to move those around if I wanted to add anything in there. We ate at the 25 degrees restaurant for breakfast and it was good. We also visited The Library Bar which was such a cool concept. The young lady that was bartending  was a little standoffish at the beginning, but once we got to talking with her wound up being very nice and made some amazing drinks. In asking about the hours of The Library Bar from a server in the Lobby bar area we were answered as if this was a ridiculous question we should have known the answer to. Overall the stay was good, but now that I know the lay of the land would I come back? Probably not. There was a Hilton not too far away that is a similar location and probably a better value if you're looking for one. ",,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"C C, 

I'm sorry to hear that you wouldn't consider returning to us. I would love it if you reached out to me directly about any other ways we could improve as a hotel, and would like to personally invite you back to stay with us. Thank you for your feedback about our space and our service. 

Thank you, 
Bre Smith ",22
gomezsanbruno,1,"San Bruno, California",2017-04-30,FAMILY,2017-07-25,5,20th year wedding anniversary at the Hollywood Roosevelt Hotel,"Thank you for allowing me to provide feedback from our recent stay. I must say that you made our 20th wedding anniversary absolutely unforgettable. It was very nice that a bottle of champagne was brought to our room with treats. Also my son wrote a note that we left on the table in the back room. If you were unable to see the letter, here is what was written by my son ""Dear the Roosevelt, This was a great trip and I hope to come back soon. Your service was great and it is a perfect place for a hotel. The food was great too! We all love you guys and hope for a great rest of the year. Love the Gomez's. PS: WE LOVE LA!

I could not have said this any better, the service and accommodations were excellent. 

All in all it was a great stay and I appreciate the courtesy and professionalism shown by all staff members.”  A special thanks to Bryce Rackham and his staff for making us feel at home at the Roosevelt.  We will definitely be back.",,,5.0,5.0,5.0,,,Bre S,Guest Relations Manager,2017-10-25,"gomezsanbruno

What a great review! These are the ones that keep us going! I am thrilled to hear our staff provided you with such a wonderful experience for your 20th wedding anniversary. Who knows, maybe we'll see you back here for your 30th! 

Thank you, 
Bre Smith ",0
Ellen,50,"Antrim, United Kingdom",2017-07-31,COUPLES,2017-07-25,3,Nice but extortionate,"Lovely hotel. Clean and tidy. Helpful. When we mentioned we were on our honeymoon we got a free bottle of champagne and lovely chocolate covered strawberries. 

Our room was very small. The restroom was tiny. The hotel was very very expensive. Lots of guys around the entrance were very keen to help you but very clearly expecting a tip every time they opened the door for you. 

They don't make it clear but parking is the most expensive in the area. I thought it was free until i spotted a sign saying it was something like $50 dollars per night. Why would any hotel take advantage of their guests so badly?!   I asked if we could move our car to somewhere less expensive. The guy said i could move the car but I wouldn't find cheaper anywhere in the city. That was a lie. I parked it two blocks away on the street for free every night and my car was fine. 

The hotel placed a bottle of water on each table in our room. I thought they were complimentary as they were the only drinks in the room when we arrived. They were $10 each for one small bottle of water! One block away i bought the same sized bottle of water for one dollar. I think it's terrible to overcharge your customers by so much. No hotel can justify charging ten times more than a normal grocery store. I thought that was a horrible way to treat guests and for this determination to maximise profit from guests i would never return to this hotel. ",,,,,,,,Bre S,Guest Relations Manager,2017-10-27,"Jonny W,

Thank you for choosing our hotel for your honeymoon, we love knowing that so many newlyweds love celebrating their next chapter together with us! I am sorry to hear about your feedback. Our parking is actually the lowest for the hotels in the area, there is a parking garage next door however, they do not offer overnight options. Parking in Los Angeles as a whole is pretty expensive. We do offer in/out privileges which is nice when traveling around the city. Yes, there is street parking, you just need to make sure to watch those signs so you don't get a ticket, glad to hear you found a spot each night, wish I had your luck! Thank you for your feedback and should you return please reach out to me directly. ",35
Katy G,5,"San Jose, California",2017-06-30,FAMILY,2017-07-24,5,The BEST suite layout ever!,"The King Suite has the BEST layout for a suite I have ever seen, great (separate) bedroom with an incredible living room - including wonderful full size leather sofa + 2 chairs with 2 ""puff"" ottomans and a FULL SIZE dining table.  Amazing to entertain with friends.

Service & location? Fabulous 

Mix in the history & pool area, why stay anywhere else?  Oh yes, and the FOOD! yummmmm",top floors have great views of Graumans Chinese Theater,5.0,5.0,,,5.0,,Bre S,Guest Relations Manager,2017-10-25,"Katy G,

I am so happy to hear that the king suite worked out for all your needs, and that the service was up to expectations. We hope to see you back at the Hollywood next time you're passing through LA. 

Thank you, 
Bre Smith ",0
LaLaD,225,"Dallas, Texas",2017-04-30,COUPLES,2017-07-24,4,Good place to stay ,My favorite thing about this hotel is the location! It is also full of great architecture and designs! I will say it is a little dated and certain rooms and hotel areas need to be updated. I wish the spa was more luxurious as well! I do love how it's right in the best spot in Hollywood though! The library bar is fun and has amazing mixology drinks!,,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"ShaylaTurnbow,

Our location here at the Hollywood just can't be beat for getting a true experience of the surrounding area. I would love if you would reach out to me about how we could improve our rooms and space. Thank you for taking the time to write us a review. 

Sincerely, 
Bre Smith ",121
Beached-Taco,483,"Sydney, Australia",2017-07-31,COUPLES,2017-07-23,4,Great place to stay and eat ,"This iconic hotel is great to visit and stay. 
We stayed in a cabana room by the pool. Music plays through till approx 130am making these pool rooms a little noisy but great fun and atmosphere. 
We had dinner at the kitchen bar. Our waitress was amazing and very helpful. 
The Bolognese was fantastic the creamy pasta with shrimp was just ok. The mahi-mahi ceviche was great and were the crab cakes. The Pinot Gris bottle of wine for $30 was also great ",,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"Beached-Taco,

I am happy to hear you were so pleased with our food and beverage, and that the service  providing those were up to expectations. Thank you for taking the time to write us such a great review. 

Thank you, 
Bre Smith ",73
vk5843,4,"Waterford, Michigan",2017-07-31,FRIENDS,2017-07-22,1,Worst hotel experience ,Very disappointed at the hotel. Put my name down at the pool for 3 hours for a bed. Went up to the hostess multiple times after seeing other people beds and she did nothing. Will not be coming back here,,,,,,,,Sebastian K,Front Office Manager,2017-10-23,"vk5843,

We hope you can truly accept our apologies for not delivering the service our guests deserve. While, the pool day beds are often in high demand a three hour wait is inexcusable and we have been addressing these issues with staff and internal with some operational changes.

We hope you do come back and see the chances we've made.

Kind Regards,
Sebastian Knight
Front Office Manager",4
Lillie12355,7,"Norwich, United Kingdom",2017-03-31,COUPLES,2017-07-22,4,Last part of out trip around the world,"Great place to see stayed for three nights.
Warner Brothers Studio's worth a visit and also Stanta Monica Beach.
Hotel is in a great position and open top bus tour just across the road so very easy to get around.
Hotel staff helpful and rooms ok.",,,3.0,,5.0,3.0,,Bre S,Guest Relations Manager,2017-10-25," Lillie12355, 

Thank you for your review. Our location at the Hollywood Roosevelt is perfect for exploring Hollywood and LA. We hope to have you back soon! 

Thank you, 
Bre Smith",2
PJWallyrock,337,"Charles Town, West Virginia",2017-04-30,COUPLES,2017-07-20,4,Nice for the Area,"This was an interesting place.  The hotel is very nice in an otherwise dirty West Hollywood.  The suite was very nice and clean.  The view was great looking down on the Strip.  We enjoyed watching the interesting happenings on the street below.  As other reviewers said, the pool is totally another story.  You really need to be somebody (or more likely act like you are somebody) to get a decent chair.  Never could try the drinks since someone always promised to be back to help us...  The Valets and baggage folks were very nice.  Also, point of advice, use the safe in your room.  The review may not sound nice, but it really is nice hotel for the area.  The prints and photos around the hotel were great.  Spend some time looking at those.",,3.0,4.0,4.0,,,,Bre S,Public Relations Manager,2017-10-25,"PJWallyrock,

I am very happy to hear you took advantage of our unique location on Hollywood Blvd. In regards to the pool service, I would love if you would reach out to me about any way in which we can improve. 

Thank you, 
Bre Smith ",157
travelingjamie,956,"San Marcos, California",2017-07-31,COUPLES,2017-07-20,3,A Little Underwhelming,"I honestly found my stay at the Hollywood Roosevelt underwhelming for the price.  When you pay $400+ a night for this hotel, I think the ante is upted.  The best thing this hotel has going for it is the location and historic value; it's located across the street from the Chinese Theatre and on Hollywood Boulevard.  The pool seems to be a hotspot in Hollywood, but I can't understand why.  It's a rectangular pool surrounded by hotel rooms with a small bar on the side.  I booked a ""Cabana"" style room, but it didn't include a view of the pool; instead, my view was of apartments across the street.  

Parking is $46.50 a night.  Wifii is not free.  I asked for the wifii code at the front desk, and the receptionist said it doesn't come included with the room but she'd give me a complimentary pass just this time.  Interesting... for $400+ a night, the room should come with free wifii.  

I expected a grandiose lobby, maybe even the ability to access the rooftop to enjoy the potential of a great view of Holloywood Boulevard and that famous ""Hollywood Roosevelt"" sign.  Neither was true.  Why not put a bar at the top of this hotel and capitalize on the view?  The lobby is dark and Spanish style, which I guess has been restored from the hotel's early days.  I get how this is a historic site, but the hotel needs to capitalize on that and make its guests feel like they are getting something for their dollar besides the location.  The rooms were well decorated with mid-century modern touches, although I found damage to our headboard in our room that needs to be fixed.  I couldn't help but notice as I was going to sleep at night. I like to give five stars to hotels when I see value.  I don't mind paying the price when I feel like I'm getting my money's worth. I unfortunately didn't see it in the Roosevelt.",,,3.0,3.0,,4.0,,Sebastian K,Front Office Manager,2017-10-23,"travelingjamie,

Thank you for taking the time to share your experience. We do apologies that you do not get the experience you were hoping for , and hope that on your subsequent visit to Los Angeles you reach out to us as we would love to change your experience around. We do have several room types around the pool area, with the Cabana Room being the standard room in the Cabana Building - we offer Cabana Poolside and Balcony rooms as the upgraded rooms facing the pool. On that next stay we would love to get you into one of those rooms.

Kind Regards,
Sebastian Knight
Front Office Manager",111
Steve S,58,"Kiawah Island, South Carolina",2017-07-31,FAMILY,2017-07-19,4,Nice place but avoid the pool bar,Tons of ambiance here with history at every turn. Lit like it probably was when it opened for a great atmosphere. The pool bar is another matter as the chaises are reserved in advance and there is little seating otherwise. The bar is overly expensive and the weak margaritas they served were not worth the $20.00 fee plus the automatically added service fee (tip).,,,4.0,,,5.0,5.0,Bre S,Guest Relations Manager,2017-10-25,"Steve S,

I'm sorry to hear you had an unsatisfactory experience at our pool bar. As it is in very high demand, seating can be tough to find at times. Please reach out to me directly about any further improvements we could make to our service, or our space.

Thank you, 
Bre Smith ",48
Sue G,8,"Nottinghamshire, United Kingdom",2017-06-30,FAMILY,2017-07-16,3,Great location,The location was amazing the main reason we booked.The  interior is very dark and brooding.The view from the bedroom was a highlight but the room itself disappointing.The four poster bed was eye-catching but it took up all the space in the room.Not the usual American size room.Would only recommend for the location.Not good value for money.,,,5.0,5.0,,3.0,,Bre S,Guest Relations Manager,2017-10-25,"Sue G, 

I'm sorry to hear the bedroom was not satisfactory during your stay. Our location is truly unbeatable for the ideal Hollywood experience. I would love it if you would reach out to me directly about any other way we can improve as a hotel. 

Thank you, 
Bre Smith ",2
Stephanie S,74,"Nottingham, United Kingdom",2017-06-30,NONE,2017-07-14,4,Good with caveats,"The Roosevelt needs to decide how rock and roll it can be at these prices.  We got a great deal by booking months ahead but at rack rate my review would have been different.  it's a beautiful, historic hotel and is in the most brilliant location, right opposite the Chinese Theatre etc.   Our room was comfortable and quiet but tiny and we had a De Luxe Room.   How small is a standard?  it was for three of us and it was hilariously cramped.   The mini bar is one of the most expensive I have seen anywhere in the world, ever.  It may be the most expensive.  Its outrageous.   When we arrived the pool was full of inebriated valley girls in tiny swimsuits, arguing and swearing.   It was about 6.30pm.    Another day our corridor just literally stank of dope.  The smell lingered for three hours.  California has recently relaxed its drug laws but it's unsettling and it's a no smoking hotel so it leaves you feeling a bit vulnerable, especially in a multi-storey hotel.  The hotel is full of history, it's very dark (odd) and it's very stylish.  Most of the staff are very friendly.   The guests were a mix of incredibly rude and really lovely.  The pool is divine but I was too scared to use it once the bar opened after my experience on the first day. In the mornings - it's stunning, spotless and gorgeous. So a mixed bag.   I wouldn't stay there again. ",,,,,,,,Bre S,Guest Relations Manager,2017-10-25," Stephanie S, 

I'm sorry to hear your experience was not one that would want you to visit us again. I would love it if you reached out to me directly about your experience, as I would love to invite you back personally, and hear more about how we can improve. Our history is rich, and full of Hollywood personality. Thank you for taking the time to share your thoughts. 

Sincerely, 
Bre Smith ",37
brett a,1,,2017-07-31,BUSINESS,2017-07-11,5,I always stay jere,"I travel to LA frequently for business and have stayed here the last few times and will continue to do so. You can enjoy a classic Hollywood experience for little more than you would pay for a budget chain hotel. From the minute you arrive to the moment you leave, you will be warmly attended by any staff member you encounter from valet, check in, restaurant staff, even the housekeeping crew will smile and acknowledge you as you walk by. I lived in Hollywood during my 20s and got to know the hotels history well. Before you visit, do some research on the role this hotel has played in Hollywood's history. It will really add to your experience. The rooms are clean and cozy, each of the restaurants is great, it's close to everything and quieter than you would expect for a hotel in the middle of Tinseltown. My only regret is that I'm usually too busy working during my stay to take more of it in. I look forward to going back. ",,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"Brett A, 

Thank you for such wonderful review! These are the reviews that we love to read, and the ones that keep us motivated. We look forward to having you back with us in the near future. 

Thank you, 
Bre Smith ",0
Andy_a-5678,1,,2017-05-31,FRIENDS,2017-07-11,4,I'm Still in Hollywood,"Bottom Line Up Front: When next in Los Angeles, I'll find myself at the Hollywood Roosevelt.

Superlative service from check-in to bar/restaurant and room service to check-out--combined with the architecture, ambiance and history--made for a great first visit to this Hollywood landmark

Make a little of your own history at the Hollywood Roosevelt, and then repeat it: I know I'll be back.",,,5.0,5.0,,5.0,,Bre S,Guest Relations Manager,2017-10-25,"Andy_a-5678, 

Thank you for your kind words. I am thrilled to hear our service has been as great as I know it can be, and that you felt welcome and helped throughout your stay. We can't wait to have you back with us again. 

Thank you, 
Bre Smith ",1
KHensley24,22,"Dallas, Texas",2017-06-30,FAMILY,2017-07-11,5,Bucket List Check,"For years I had always wanted to stay at the Hollywood Roosevelt and I was finally able to make it happen. It was well worth the wait. If you are looking to stay in LA next to all of the tourist action, this is the place for you. We were able to walk to so many places although it was hard to force ourselves away from the pool to explore. If your goal is just to relax, this is the place to do it. The pool can't be beat. Everyone at the hotel from the valet to the receptionist to the maid was extremely kind to us (and since we were traveling with a toddler, that was most appreciated). Rooms were quaint and had everything we needed. Definitely glad to have stayed there and look forward to staying there again.",,,5.0,,5.0,5.0,,Bre S,Guest Relations Manager,2017-10-25,"KHensley24, 

I am so happy to hear you experienced top level service throughout your stay. Our staff is a great group of people that I am very proud of. In terms of relaxation, our pool is perfect for escaping the California heat, or cooling down after a long day exploring Hollywood. Thank you for taking the time to write us such a great review. 

Sincerely, 
Bre Smith 
",11
Nikhil S,20,,2017-07-31,COUPLES,2017-07-11,2,Nothing was working in the Room,"I live in Orange County, but decided to stay here as I had tickets for the Book of Mormon at the Pantages for Saturday night. Figured I would make a day of it, use the pool, do some day drinking.

Check in went smoothly. The guy at the front offered us room upgrades, but we declined. We just got a queen studio. 

The pool was nice. It was pretty crowded when we got there. Chill vibe, the weather was really hot. Getting service was near impossible, even having a daybed, I had to go to the bar every time I needed something. 

This was my second time staying at this hotel over the last 6 months. My first trip was adequate, but I literally went to the hotel just to sleep after a night of bar hopping with friends. This time, I actually spent the full day at the hotel.

We entered our room after check in to the room being 80 degrees. Called down to the front desk, they sent an engineer up. Decided to go to the pool. Came back to the room, the temperature had gone down. After coming back from the show, the room was 82 degrees. Called down again, and this time I waited for the engineer. They obviously did not fix the A/C and I could tell all he was doing was spraying a cold foam so that the fan's air was cold. At 3am, woke up, drenched in sweat, the room was back in the 80's. 

The TV did not work when I went to turn it on. Not sure if it was the TV or the remote. I let it go, decided to pick my battles. 

Iron did not work in the room. Had to call to get a new one, which was done promptly.

Please do not stay at this hotel if you want to have a relaxing time. You will constantly find that nothing works. When complaining about the hotel, they just told me, it's an old hotel, things don't work sometimes. That is the lamest excuse and if they could not fix the A/C, they should have offered to move us to a different room instead of pretending to fix it. 

Parking for $42.00 is pretty rough, even though I paid it, there are plenty of other options around if you want to save some money there.","Stay away from room 317. Also, rooms don&#39;t have any view, Window is completely covered.",,2.0,,4.0,,4.0,Sebastian K,Front Office Manager,2017-10-23,"Nikhil S,

I am so sorry for your experience, a properly functioning room should be the least of any guests expectations and we clearly did not deliver on this. Additionally, we were not able to provide the type of experience and service that we pride ourselves in. 

Please reach out to me directly and I would be more than glad to make up for your lost experiences. 

Kind Regards,
Sebastian Knight
sknight@thehollywoodroosevelt.com",18
Leah J,2,,2017-07-31,BUSINESS,2017-07-10,1,The worst front desk/check in/check out service ,"I walked into this stunning Hollywood classic hotel and I was visually impressed. I was approached by a bell boy who was lovely and carried my bags. 
I approached the front desk to check in and I received the most up herself Asian lady concierge. She just didn't want to be there at all. I just got off a 14 hour flight from Sydney and I wasn't in the mood to put up with a front desk lady who thought she was too good to be working there. Well I was told I would have to pay a $450 room deposit/holding bond which was fine but my card had sercurity feature activated and the transaction would not process. Keep in mind I have already paid $1000 for the room in advance, so I offered her a $500 cash deposit until I got in touch with my bank in Australia which she declined. I offered to get her a credit card number by calling my family back home in Australia and putting it in manually over the phone, she informed me she must swipe the card and didn't know how to enter it manually?!?! By this stage I was nearly in tears so I asked for a full refund and I was told I would have to get in touch with my booking agency in Australia and she refused to refund my money. I told her it was 2am back home and wouldn't be possible. I really did not know what to do so I called home in tears and my dad was just about to book a room at Loews when the lady manager offered to accept the cash deposit?!?! This is after an hour of being declined every single thing I could think of. 
So I checked in, room was nice. Facing the Hollywood sign on the top floor which I was told was the best room only to find out there are cabanas by the pool which are way better. 
Lots of model looking girls walking thru the hotel bar and by the pool looking for rich guys. 
The sercurity were amazing, so friendly, kind, humble. Corey the sercurity should be running the hotel, he was so helpful. Also the cleaners were lovely always saying hello with a smile. The front desk staff, the pool check in chic, the pool waitress and the people coming in to use the pool, looking for rich guys to buy them drinks was a big turn off. Everything else was perfect. I would stay here again if I didn't have to deal with the rude staff. I hope you have a better experience. ",,,,,,,,Sebastian K,Front Office Manager,2017-10-21,"Leah J,

Please accept our sincerest apologies for the service issues during your stay. We are taking you experience as a training example on how to handle such situations (procedural, the front desk agent was doing the right thing - but we should have handled the situation in a more human manner from the beginning). 

We truly do hope we will see you again and please reach out to me directly for that future stay and we will ensure that you received the service from start to finish that we strive to provide to all guests.

Kind Regards,
Sebastian Knight
Front Office Manager",4
Lovell M,1,,2017-07-31,COUPLES,2017-07-10,5,Brandon was Awesome,"My girlfriend and I booked a night's stay at The Roosevelt via HotelTonight, however, when we reached the front desk we were informed that the type of room we had booked were completely sold out and there were none available. We were extremely upset at this news and annoyed at the miscommunication between the two parties. Brandon came through in an amazing way for us as he not only upgraded our room to a poolside cabana, he also included free Wi-Fi and some other amenities. Bottom line is, if you're staying at The Roosevelt, ask for Brandon as soon as you walk through the door. He's sure to provide exceptional customer service. Thanks Brandon!",,5.0,5.0,5.0,,,,Bre S,Guest Relations Manager,2017-10-25,"Lovell M, 

I am happy to hear Brandon took such great care of you guys, and resolved the unfortunate situation with your room. Props to Brandon! We hope to see you back at the Hollywood Roosevelt in the near future. 

Thank you, 
Bre Smith ",0
SteveinVa,94,"Chattanooga, Tennessee",2017-07-31,FAMILY,2017-07-10,3,"Great spot, a bit snobby for our tastes.","Frankly, if you're over 30 and/or don't have a smoking body you can forget going to the pool at the Roosevelt and buying a beer.  When went there on two separate days only the be told that it was too late to buy a drink (at 630pm)--only to see them bring drinks to other people minutes before AND minutes after.  The pool closes at 7pm?  In California?  

The hotel is nice, in a good spot, but the parking fee is outrageous and their pool hours are b.s.  

If you enjoy being looked down on for being average--stay here--you'll love it.",Spend a few months in the gym before ordering drinks at the pool.,3.0,2.0,,5.0,,,Bre S,Guest Relations Manager,2017-10-27,"SteveinVa,

Thank you for your review. I am sorry to read that you felt we didn't take care of you based on your appearance. We certainly want everyone to feel like a VIP when staying with us. If you could reach out to me directly I would be happy to setup your next reservation and ensure you get your beers. Our pool itself does close at 7pm however, the bar is open till late unless there is an event, which you would have been notified about. ",81
561baileyd,2,"Fresno, California",2017-07-31,FRIENDS,2017-07-10,4,30th birthday weekend,"I love the old Hollywood vibe they have and the super chic rooms. The rooms are pretty small but the balcony makes up for it. The pool is surrounded by rooms and day beds with great music playing. The pool staff was amazing! The guys were so attentive to me and my friends with drinks, ice, etc. The food there is great but the drinks not so much. The $17 bloody Mary's and pina coladas had no flavor at all and were pretty weak. They also add the tip in there so you can't even choose what you'd like to to tip. So a round of 3 bloody Mary's was $65 they added a $7 tip. Great location, everything you'd need is right there!",,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"561baileyd, 

Awesome to hear your 30th birthday weekend was a success during your stay with us. As we have had so much great Hollywood history live within our walls it is impossible to not get a bit of those Hollywood vibes while with us. Due to this historic nature of the hotel, our rooms can be a little small. All in all, thank you for your great review. 

Sincerely, 
Bre Smith ",0
Stacenboston,6,,2017-06-30,COUPLES,2017-07-10,5,Honeymoon Destination,Hotel was perfect. Lots of history. Modern and nicely renovated.  Beautiful decor. Most importantly room was gorgeous and clean. Great location to everything. Great view of Hollywood blvd and movie premiers. Walking distance to all the tours. Nice pool. Delicious but expensive drinks. Staff was helpful and courteous. Would definitely stay there again if in LA.,,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"Stacenboston, 

A ton of history that dates back 90 years! We hope you will come back to join us in LA soon. We are proud of our historic property and pleased to hear that you enjoyed the decor and renovations. Our housekeeping team does a great job in keeping us red carpet ready all the time! Next time you visit, the first round is on me! Cheers ",4
Nancy D,1,,2017-06-30,NONE,2017-07-10,5,Great Old Hollywood Hotel with Amazing Customer Service,"We booked this hotel so we could be in a great location in LA for our family of 3 California vacation. When we arrived at the boutique style hotel we loved the proximity to Hollywood Boulevard and other LA attractions. We checked in to our room early and found an issue with the bathroom. We are not ones to complain, I basically just wanted the issue resolved but when I called the front desk and before I could say anything else we were offered another room. We were upgrade to a beautiful 3 room king suite overlooking the Hollywood sign and boulevard. The room and the service at the hotel was amazing. Everyone working there was so nice from the valet service to the front desk. We really enjoyed our stay at the Hollywood Roosevelt!",,,,,,,,Bre S,Guest Relations Manager,2017-10-25,"Nancy D,

These are the reviews we love to read. I am thrilled to hear our staff was so accommodating and friendly, and that your issue with the bathroom was resolved swiftly and without hesitation. We hope to see you again in the near future. 

Thanks, 
Bre Smith ",0
