username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
JPatti1,136,"Chicago, Illinois",2020-07-31,NONE,2020-07-28,4,Nice hotel if you really want to stay downtown!,"An interesting hotel with a boutique feel and very attentive service, even during the COVID days. Definitely worth staying here if you wish to stay in this area, but that is the question - why would anyone wish to stay in this area? We were booked at the Argonaut but had to quickly pick one of the few open hotels when it and many other SF hotels closed in July due to the pandemic - and Emblem was the most appealing of the hotels that remained open. And indeed it is a fine hotel, just again an undesirable  location.

Small gripe too - the bathroom is poorly thought out. No counter upon which to place clothes or other items beyond small toiletries, a tankless toilet (making for very loud flushes) and a dated tub with a window with a painted sash that still even has a pulley and rope system and otherwise looked tired and SRO-like. Lovely room on the other hand!",,5.0,5.0,5.0,2.0,4.0,5.0,Brad Busby,General Manager,2020-08-19,"Thank you JPatti1 for your review.  We're glad that, overall, you enjoyed your stay at Hotel Emblem and will certainly take your suggestions to heart.  We hope you come back to San Francisco soon as every day more and more activity is injected into the city.  Stay safe!",124
julianafabio,2,"Santa Barbara, California",2020-07-31,COUPLES,2020-07-27,5,Great stay,"Wonderful, fun, hip, clean hotel with helpful, kind staff. Very centrally located. Brad Busby was so professional and made our trip excellent with his help at the hotel and with suggestions for places to go and great restaurants around town.",,,,,,,,Brad Busby,General Manager,2020-08-19,Thank you julianafabio for your great review!  We're so glad that you stayed with us at Hotel Emblem and hope to see you again soon!,4
Kev330,60,,2019-12-31,NONE,2020-04-06,4,Great start of our family vacation,"We stayed here for one night, Christmas eve. Rooms are good, comfortable and have a little bit of character. The beds are alright, just what you would expect from a boutique hotel. I wish they spend a bit more on the bed during the renovations. The service is amazing here as well no complaints. The location is central, walking distance and $10 uber ride to everywhere.
The only complaint is that the toilets are tankless. It makes a loud noise when you flush.",Nice bar on the main floor,5.0,5.0,,5.0,,,bbusby1,General Manager,2020-04-14,"Thank you Kev330, we're glad to hear that you enjoyed your stay at Hotel Emblem, particularly the service and location.  We look forward to hopefully seeing you again next time you are in San Francisco.",18
shmuelshalom,1,,2020-02-29,NONE,2020-03-23,5,Great Hotel & Great team !,"I had stay in the Emblem 3 days and than left and came back after 3 days. Great hotel, the room was great and in the corridor were fruits every day and water to fill ! restaurant, and the reception team is amazing !",,,,,,5.0,,bbusby1,General Manager,2020-04-14,"Thank you shmuelshalom for your review.  We're so glad that you enjoyed your stay at Hotel Emblem, and can't wait to have you back as our Guest again!",2
Melissa O,6,,2020-03-31,NONE,2020-03-18,5,Great boutique hotel in a convenient location,"Great and convenient spot for a stay in San Francisco. Room was comfortable and service was good. Great having a Bluestone Lane in the lobby for coffee in the morning. Hotel had a cool, boutique feel. I would stay here again ",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2020-04-14,"Thank you Melissa O for your review.  We're so glad to hear you enjoyed your stay, and we can't agree more, Bluestone Lane is fantastic!  We look forward to seeing you at Hotel Emblem again soon!",12
KellyA95136,1,,2020-02-29,NONE,2020-03-13,5,Cute hotel and amazing service!,"This hotel was fantastic. They did everything to ensure we were happy and comfortable. Even though I did valet my car, the woman helped me unpack my trunk onto a cart and then had everything delivered to my room by the time I was back. They allowed us to check out 30 minutes late and helped us with random things like finding a nightclub and getting us an extra ice bucket. The accommodations were awesome and the location was good. I would recommend this hotel to anyone! ",,5.0,5.0,4.0,5.0,4.0,5.0,bbusby1,General Manager,2020-04-14,"Thank you KellyA95136, we think you're fantastic!  We're so excited to hear that you enjoyed your stay at Hotel Emblem.  It truly is all of the little things that add up to make an amazing experience.  We look forward to having you as our Guest again the next time you are in San Francisco!",2
Gary,1,"Reno, Nevada",2020-03-31,COUPLES,2020-03-09,5,Wonderful gem,"My fiancé and I made last minute plans to visit San Francisco, and after a quick search we chose the Emblem Hotel. My fiancé has a literary doctorate from a well known university so seeing all the books and references to poets and writers in the pictures was intriguing for many reasons. We were not disappointed. This hotel was a great, great find for us. It’s location was wonderful, too. Just two blocks from Union Square and walking distance to SF MoMA we found this location was convenient for our weekend plans. We will definitely be back to San Francisco and the Emblem as we had a memorable and enjoyable stay to both.",,,,,,,,bbusby1,General Manager,2020-04-14,"Thank you Gman1400!  Sometimes last minute trips are the best, and we're glad that you chose to hang out with us in San Francisco for a few days.  We can't wait to welcome you back to Hotel Emblem again in the near future!",2
slarson93,31,"San Luis Obispo, California",2020-02-29,NONE,2020-03-07,5,Fantastic boutique hotel!,"We stayed here for three nights while in town for my 50th birthday and it was great!  The staff are professional and friendly and the room was perfect.  Super clean and quiet with fun decor and very comfortable beds.  Attention to detail is exceptional - they had a sweet gift of wine and nuts for my bday waiting upon arrival.  Filtered water and ice available on each floor, fantastic bath products, huge towels, soft robes, and Nespresso coffee maker are some of the conveniences we appreciated. The bar is a fun hangout and although the food menu is limited what they offer is delicious.  We got a great deal that included valet parking by booking directly on their website.  Will definitely be back!",We stayed in 403 and the room was really large and very quiet. Housekeeping recommended 01 and 02 rooms for an even better view.,,5.0,5.0,,5.0,,bbusby1,General Manager,2020-04-14,"Thank you slarson93 for your great review!  We're so excited that you spent your 50th birthday with us, and that we could contribute to such a special occasion.  We look forward to welcoming you back to Hotel Emblem again soon!",51
jessicatoronto2020,1,"Toronto, Canada",2020-02-29,NONE,2020-03-04,3,Would not return,There was noise between rooms and we had to politely inform our neighbour that we could hear the conversations coming from their room at 3am. No fault of theirs. The rooms are not sound proof whatsoever. Disturbed sleep. The room and bathroom were dark and dank. Check in/out was a pleasurable experience just not enough to draw me back.,,3.0,4.0,3.0,4.0,3.0,3.0,bbusby1,General Manager,2020-03-05,"Thank you jessicatorotno2020 for your review. We're sorry to hear that you did not completely enjoy your stay. Like many buildings in downtown San Francisco, Hotel Emblem is an older building and there are some points where noise can carry. We do offer our Guests a number of alternatives to help make their stay more comfortable if this happens to be the case.",2
LeeG21015,40,"Bel Air, Maryland",2020-02-29,BUSINESS,2020-03-04,5,Great find in Union Square,"I've stayed in several boutique hotels in the Union Square area.  Hotel Emblem gets high marks from me.  The staff is very helpful and welcoming, the rooms are clean and rather roomy (including the bathroom.  Some small hotels have tiny bathrooms.  This one was a nice size).  Good location, as well. ",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2020-03-05,"Thank you LeeG21015 for your review.  We're so glad to hear that you loved your stay at Hotel Emblem, and can't wait to have you again as our Guest!",46
CarlyWoodworth21,3,"Los Angeles, California",2020-02-29,NONE,2020-03-03,5,"Great, Affordable Stay in San Francisco","I'm pretty picky about the hotels I book, but this one seemed appealing because it was affordable by SF standards and book themed. I was not disappointed when we arrived. We got a hot towel to wash our hands with upon check-in, and we were offered a complimentary cocktail. I absolutely loved our room. We hung out a while in the bar lounge during out trip -- the couch was comfy and it had the softest blanket! We're hoping to make this our go-to hotel whenever we visit SF.",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2020-03-05,Thank you CarlyWoodworth21 for your review.  We're so glad that you enjoyed your stay at Hotel Emblem and would be honored to be your go-to hotel in San Francisco.  We can't wait to see you back again soon!,7
BoulderCanyon,89,,2020-02-29,NONE,2020-02-27,3,Undisclosed Mandatory WiFi Charge - $29,"The hotel is in a good location. Rooms are fine and bedding comfortable. My main issue is the hotel charges a mandatory wifi charge of $29 at check in. I booked the room on Hotels Tonight. After prepaying for the room, I believed that all fees and taxes were included. On the Hotels Tonight app the WiFi charge shows in a list of options, like valet parking. Be aware that unlike parking, you cannot opt out of the WiFi fee. It’s unfortunate and seems like gouging customers after they’ve committed to the reservation. The rooms are already expensive. ",,,,,,,,bbusby1,General Manager,2020-03-05,"Thank you BoulderCanyon for your review.  We would like to clarify that the $29 is not a WiFi charge, rather it is an Urban Amenity Fee which is clearly notated on our Hotel Tonight reservation confirmations.  The fee allows us to provide Guests with best in class amenities such as gym membership to 24 hour fitness, welcome cocktails, in-room libraries, whole fresh fruit and chocolate chip cookies daily, in addition to regularly scheduled special programming in the hotel.",119
vincentderuyter,1,"Ghent, Belgium",2020-02-29,BUSINESS,2020-02-20,5,Not like all the other hotels,"Very nice hotel. warm welcome with wet towels and a welcome drink. Rock and Roll type of rooms which were very comfortable. Nice bar with food to share and nice cocktails.  This is a hotel where I will certainly go back to, and ideal point to go to the Moscone center for a congress or to discover the city ",,5.0,4.0,4.0,4.0,5.0,4.0,bbusby1,General Manager,2020-03-05,"Thank you vincentderuyter for staying with us at Hotel Emblem, and your great review!  We agree, we think we are the perfect place to mix business with a little pleasure.  We look forward to seeing you again next time you are in San Francisco!",3
צביקה ע,30,"Tel Aviv, Israel",2020-02-29,NONE,2020-02-19,5,a chic urban experience in the heart of DOWNTOWN SF!,"got to stay in this beautiful hotel, which is only 1 years old! it has a beautiful bar with music and drinks and even so snacks, plus a cafe that offers healthy options. 
on each floor they have water machine with ice and fruits and lemon slices, plus they put the most amazing chocolate chips cookies each day complimentary!
the room was beautiful and well designed and the marble bathroom was amazing!",get the room with the fire escape option :),,5.0,,5.0,5.0,,bbusby1,General Manager,2020-03-05,"Thank you  צביקה ע for your review.  We're so glad to hear that you enjoyed all Hotel Emblem has to offer, and look forward to having you back as our Guest again soon!

  ",42
Brittany Noelle,97,"Los Angeles, California",2020-02-29,SOLO,2020-02-18,4,Unique hotel within walking distance to the theater ,"The ambiance of the hotel is very unique and nice. I would really give this hotel a 4.5 if that was an option.  The only less than 5 star things for me were that the sheets weren’t very soft (would prefer a down comforter) and the fitness center isn’t inside of the hotel. They will give you a pass to the gym down the street which I didn’t realize until I was checking out. 

Check in: Check in was very easy. They allowed me to check in early at 11am and graciously kept my back until then (I arrived at 10am). They sent me a text to let me know that my room was ready which was super nice and convenient. 

The Room: The room was lovely. I stayed in the Emblem room with a queen bed. Inside of the wardrobe closet, there’s a Nespresso machine to make yourself coffee during your stay. Very nice touch. I love the decorations (great for content creation if you’re an influencer). I also love that they gave you Roil products to use in the bathroom. These products are sulfate and paraben free which I appreciate as a wellness and clean beauty advocate. Additionally, there’s a black makeup towel which is super unique and a beautiful vanity with natural light (perfect for applying makeup). To make the shower work, pull down on the circular nob at the bottom of the tub spout. 

The Location: the location is perfect if you plan to walk to the theater district. I came to San Fran to see Harry Potter and the Cursed Child at the Curran theater and it was a 4min walk from the hotel. The hotel is also next to some great restaurants and bars. It’s also very safe if you’re a woman traveling solo. There were plenty of other people walking around during the day and night. I also felt secure inside of the hotel.

The Amenities:
On each floor there is a filtered water dispenser and a fridge with individual packages of ice so that you can stay hydrated and mix cocktails in your room 😉. Although, there is a lovely cocktail bar and sitting area down stairs. They have lots of books and a little trolly that they will bring to your room and that you can swap books with if you enjoy reading. There’s also a cute little corner nook by the coffee shop to do some reading. Another room in downstairs has a pool table in it. Again, there are tons of places to create content if you’re an influencer or blogger. I wish the fitness center was inside of the hotel though. You have to walk down the street to a gym that Hotel Emblem gives you access to (which I found out at check out 😩) There’s a coffee shop attached to the hotel that was ok. I think I caught them at a super busy time Sunday morning because it took almost 20min to get my food( they were also out of poached eggs). The cappuccino was a Starbucks level, nothing special or crafted.My goat cheese and prosciutto toast had way too much goat cheese (and I love cheese). I also wished they served their food and drinks in glass instead of in paper cups and to go packages. 

Overall the hotel was amazing and I would
certainly stay there again without hesitation. ",,,,,,,,bbusby1,General Manager,2020-03-05,"Thank you brittanynoelle for your detailed review.  We're thrilled to hear that you experience so much of what Hotel Emblem has to offer, and will certainly take your feedback to learn and get better.  We hope to see you back as our Guest again soon!",49
Kevin C,3,"Folsom, California",2020-02-29,NONE,2020-02-18,3,"Cute hotel, nice room, comfortable beds - but hard to sleep with all the noise.","The pros:  bed comfort; room cleanliness; 
The cons:  noise, noise, noise, noise... from the adjacent rooms - mostly the toilets flushing and doors slamming.  The HVAC unit doesn't run in 'fan only' mode - so you either get AC or heat - and when the target temp is reached, the fan shuts off - not good for those of us who like to run a fan all night.  Note:  upon leaving, I noticed a sign in the room saying white noise generators could be borrowed from the front desk - I wish I had seen that sign earlier.
The adjacent breakfast nook restaurant was great - fantastic menu items and great prices.
The bar was ridiculously expensive.  One neat bourbon and one glass of white wine for $22 each - yikes.",,3.0,5.0,1.0,4.0,3.0,5.0,bbusby1,General Manager,2020-03-05,"Thank you Kevin C for your review.  We're sorry to hear that you did not completely enjoy your stay.  Like many buildings in downtown San Francisco, Hotel Emblem is an older building and there are some points where noise can carry.  As you've mentioned we offer our Guests a number of alternatives to help make their stay more comfortable if this happens to be the case.",6
DARDEN D,16,"Atlanta, Georgia",2020-02-29,BUSINESS,2020-02-17,5,Great Stay in Beautiful Boutique Hotel,"Great staff and hotel! The front desk team member who checked me in was amazing. She made sure to explain everything about the hotel (watering stations, welcome cocktails, snacks on each floor, Wi-Fi, etc.) and local area, then sent me off to my room with bottled water to enjoy during my stay. My room was very comfortable and clean with the largest TV I've ever had in a hotel. I didn't have a great view, I looked out to what appeared to be the back of the building, but I checked in early and agreed to take whatever room they had with a king bed so you get what you get. I kept the shade down and all was fine. We hosted a meeting there and Myqel who was our conference host was super pleasant to work with an took great care of my group.  There is a coffee shop on site that had the best avocado toast I've ever had in my life and although I did not eat at the hotel restaurant, the food they catered for our conference was very tasty.  There was always someone cleaning and making sure the hotel was spotless, I was impressed. Last as I was leaving at 4am for my return flight the front desk team member walked me to my Uber since there were a few sketchy people in the area at that time of morning.  All is all it was a great stay and I would stay there again.",,4.0,5.0,5.0,3.0,4.0,5.0,bbusby1,General Manager,2020-03-05,"Thank you MSDJDB for your great review.  We're so glad that you enjoyed your Hotel stay, and your meeting experience with us!  We truly believe that it is all the little things that make a difference so we're glad we could take care of everything for you.  We look forward to having you back as our Guest again soon!",14
David M,114,"Dublin, Ireland",2020-02-29,BUSINESS,2020-02-14,5,Absolutely Fantastic Team and a Lovely Hotel,We stated here for a week on a business trip and had a really super time. Most of all the staff from the check-in to the bar to the cafe associated with the hotel were all just amazing and so professional. The hotel itself is funky and has lots of style (and free cookies in the hallways!) and I will certainly be back!,,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2020-03-05,Thank you David M for your review.  We're so glad to hear you enjoyed your stay at Hotel Emblem and look forward to having you back as our Guest again soon!,75
Loungesong,290,,2020-01-31,NONE,2020-02-12,5,"Recently Rennovated, Amazing Bed & Sheets","Snagged a great deal at this boutique hotel for a staycation away from the kids with the wife.  We were so stoked.  Had a great bar behind the front desk and a chill vibe.

The room was awesome.  Small like everything in SF but the bed was the standout! We had to take a peek at the sheets' label.  We want them at out house.  Silky smooth, so fresh and this extended to the pillows and towels in the bathroom!  My wife travels for work all the time and said it was the best bed she's ever slept in.

Stay here, you won't be disappointed!  Only blemish is the elevator is really small and sometimes we had to mysteriously wait a while for it to come but NBD.",,5.0,5.0,,,,5.0,bbusby1,General Manager,2020-03-05,"Thank you for the great review Loungesong!  We're so glad to hear you loved your stay at Hotel Emblem.  And I'd love to be able to tell you where to get our linen, but they're made especially for us, and other Viceroy Hotels.  Even more reason to come and stay with us again!",162
Rudy,1,"San Francisco, California",2020-02-29,NONE,2020-02-11,2,Remodeled Rex as Emblem is a disaster.,"This used to be a lovely, luxurious, Deco/40s style hotel as the Rex.  The Viceroy chain remodelled it as the Emblem.  One might say ""Every expense has been spared.""  The color scheme, once in rich reds and yellows is now a boring black/gray/white.  Edgy?  No, cheap.  The room lamps were once large china lamps with interesting shades with good art on them...now they're rock-bottom generic.  The rooms used to have plush leather armchairs and couches...now you get a stiff tiny pew against the wall and a college-dorm-type chair.  No armchair.  Curtains used to be heavy and rich, now the cheapest of fabric.  Really pathetic.  A sad act of vandalism against a once lovely city hotel. I won't be staying here again.",,2.0,3.0,4.0,5.0,1.0,3.0,bbusby1,General Manager,2020-02-12,"Thank you rudytheelder for your comments, and we guess we'll have to agree to disagree.  While we love what Hotel Rex represented, we couldn't be more thrilled with the updates made last year, and more importantly, the overwhelmingly positive response from most of our Guests about those updates.",4
Jonathan Peter H,11,,2020-02-29,NONE,2020-02-10,5,Funky,"Fun place, original decor, great pictures and graphics, very nice fixtures and fittings. Big literary focus, especially on the Beat generation.Quirky and amusing signage, not least in the room instructions. Perfect location too.",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2020-02-12,"Thank you jonathanpeterh, we love it when Guests truly experience our vibe, all the way down to our in-room collateral.  We can't wait to see you again at Hotel Emblem!",18
gbdigital,1,"Philadelphia, Pennsylvania",2020-02-29,FAMILY,2020-02-09,2,Walls Are Paper Thin,"First off, the hotel itself is very nice, clean, and modern. But my wife and I had a really poor experience. I had gotten a medical procedure done the day before and we were flying back to the east coast the next day. So we decided to stay in San Fran one night on 2/7 in room 608, hoping to get a good night of sleep. 

At around 3:30am we were awoken by the shower running and at first, thought ours turned on somehow. But it was actually the shower next door. Fine, I get that sometimes you can hear water rushing through the pipes. But then we heard people talking loudly. At first we thought they must have been standing right outside our door, but then realized it was coming from the room next to us. And then we realized they weren't talking loudly at all, but having normal conversation and we were able to hear every bit it as though they were standing in our room. This also meant that earlier in the day, the guests next door could probably overhear private conversations between me and my wife. Then came the music blasting. 

We called down to the front desk to complain. 20-30 minutes go by and the music was still playing loudly. We called down again and the front desk attendent let us know that she had texted them, but would now call them. I was already annoyed at the situation but the fact that she only sent a text instead of calling the first time annoyed me even more. We could hear their phone ring and in my half sleep, I actually picked up our phone because I thought it was our ringing. We could hear everything (and I mean everything) and their alarm clocks as well, which woke us up again as I thought they were our own. Every sound they made, everytime they spoke, sounded as though it were happening right in our room. 

Upon checkout there was a new front desk attendent and we let him know of our poor experience. He asked if there was anything he could do but we were flying back east that morning. He said the hotel would follow up via email to ""help make it right. "" As of writing this review, we have still not heard anything from them. 

I can't say for certain that all rooms are like this. My parents did not have a bad experience. It appeared as though our room had one of those connecting doors to the room next to us. I've been in other hotels where this is the case, but I've never stayed in a hotel where it sounded like other guests were staying in our room too, where another guest's alarm clock could wake me up. Should we ever find ourselves in San Fran again, we 100% will not stay at this hotel again. Plenty of others around (including a Marriott right down the street) to chance another bad experience.",,,,,,,,bbusby1,General Manager,2020-03-05,Thank you gbdigital for your review.  We would like to apologize for your what happened during your stay at Hotel Emblem as that is certainly not our typical Guest experience.  We have tried to reach out to you several times but have been unsuccessful using the information that we have for you.  If you have the opportunity please reach out to us directly as we would love the opportunity to discuss further.,4
timwgo,96,"Singapore, Singapore",2020-02-29,NONE,2020-02-09,4,Fantastic Little Hotel...but,"I was asked for my choice of bright front rooms with a street view or a quiet dimmer side rooms with no view.
I chose the front room and though it is bright and gorgeous, it gets too bright in the morning with the sunrise, and the black out blinds are no match to the sun.
It is also noisier, but that's acceptable - I was warned about it.
The doors of the hotel rooms, however are a different story, despite the mechanism in place, doors can still be heard slamming late at night, down the hall. And constant door banging sound somewhere.
Front desk clerk during check in was great.
The cafe, when open, is good too. but could be crowded and slow.","take the side rooms, the front has nice views but bright and noisy",4.0,5.0,3.0,,,,bbusby1,General Manager,2020-02-12,"Thank you timwgo for your review.  While we're glad to hear you enjoyed your stay, we apologize for the experience you had regarding the noise.  Rest assured we are always working to improve our Guest experience and will continue to do so.  We look forward to having you as our Guest at Hotel Emblem again soon!",51
Tracee N,1,"Las Vegas, Nevada",2020-01-31,BUSINESS,2020-02-09,5,So thoughtful.  Loved my stay.,"Perfect all around for a smaller boutique hotel experience.  Brad Busby, the GM is no doubt the best in the business.  I loved how the brand story was weaved into every aspect of your stay.   Highly recommend!",,5.0,5.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2020-02-12,"Why thank you Tracee N!!!  It is always a team effort to provide a best in class Guest experience, and we are blessed to have an incredible team here at Hotel Emblem.  We look forward to having you back as our Guest again soon!",2
Austin,3,"Philadelphia, Pennsylvania",2020-02-29,BUSINESS,2020-02-08,5,"Clean, modern. Loved it!","I’ve stayed in a few hotels in SF and none have come as close to Emblem in terms of cleanliness and amenities. They have a bar, a cafe connected to the lobby and access to a gym a few blocks down Sutter. Highly suggest!",,,,,,,,bbusby1,General Manager,2020-02-12,Thank you astank3 for that awesome review.  We're so glad that you enjoyed your stay at Hotel Emblem and can't wait to have you back again as our Guest!,2
Aimee M,4,,2020-02-29,BUSINESS,2020-02-07,5,Modern and clean with just the right amount of eclecticism,I was only at Emblem for a night on business but it was perfect. Clean room with chic and cool deets like a filtered water dispenser in the hallway with optional sliced citrus and a toast/coffee place downstairs. Had a mad hatter cocktail at the bar and it included a teensy smoking sprig of sage❣ My usual spot was booked but I'm glad as I've now found my new spot for when I'm in SF on biz.,,,,,,,,bbusby1,General Manager,2020-02-12,"Thank you Aimee M, we're so glad that you gave us a try, and loved your experience!  We can't wait to welcome you back to Hotel Emblem the next time you are in SF!",6
Max G,17,"Varna, Bulgaria",2020-01-31,NONE,2020-02-01,5,It was a good experience,"The stay here was really nice - probably I will be back, when I will be in San-Francisco. Checkin was very fast and professional. Bar on the first floor is really good. Room is great: having all amenities and really comfortable bed. Location is perfect. Only one thing spoiled little bit my experience, that I had a problem with way they charged my cards and when I explained situation to them Mrs. Julia Kempf did nothing to help me to solve it. Right after her I was contacted by Mr. Bernardo Santiago (Director of Operations) and he also didn’t responded to my question. I guess, when you don't have something to answer, you just stay silent? Anyway, thanks for hospitality.",,,5.0,5.0,5.0,,,bbusby1,General Manager,2020-02-12,"Thank you for your review tasselchof, we're glad to hear you enjoyed your stay at Hotel Emblem.  Our apologies for not being able to answer your question fully regarding you credit card charge, if you still have any questions please feel free to contact us and we will try to the best of our ability to provide you with answers.  We hope to see you back again soon!",39
Sergey,1,"Arlington, Virginia",2020-01-31,BUSINESS,2020-01-28,5,"After this trip, I don't want to stay anywhere else","I visit SF frequently, and stayed in at least 10 midrange hotels and apartments around Union Square. Well, I found my perfect hotel! Very pleasant check-in experience, sparkling clean throughout, amazing amenities on every step. I thoroughly appreciated water fountains, fresh fruit in the morning and cookies in the afternoon. There is a great coffee place on site and a nespresso machine in the room. Bed could probably have an orthopedic mattress, but it was pretty comfy as is. There were really good toiletries in the room - shampoo, shower gel etc - much better than usual hotel stuff (my skin doesn't tolerate them well usually)!  I'd rate the gym (it was excellent) but the closest one is closing in Jan 2020, so not sure what's next. A slight speck on the overall experience here was that I didn't know, neither from my reservation nor during checkin (my card was only authorized the regular $100 for incidentals), that I'm gonna owe over $60 extra per day for taxes and amenity fees - it's fine, most hotels do that, but would be nice to know upfront. Fantastic stay overall.",,5.0,4.0,5.0,5.0,5.0,5.0,bbusby1,General Manager,2020-01-29,Thank you Сергей Н for your great review.  We're so glad to hear that you enjoyed your stay at Hotel Emblem.  You'll be happy to hear that we've already secured a relationship with 24-hour fitness to provide our Guests with a first class work out experience.  We look forward to seeing you again soon!,2
nunce1,119,"Edwards, California",2020-01-31,NONE,2020-01-28,4,Boutique Hotel - Excellent Location,"Very cute, boutique hotel in a great location in Union Square.  Parking is in a garage around the corner.  They give you old fashioneds upon check-in, which was unique.  Lobby is small but very chic, with a cafe attached (we did not eat or drink in either location).  The rooms are pretty small but it is right in downtown so they make it work.  The bathroom is also small for the same reason.  There was an urban amenity fee of $29 that was charged upon checkout that we should have asked about because I have no idea what that would be for.  Unlike a resort fee where you get a spa to use as a result or a pool or something, I'm not sure what the charge gave us other than a $30 more expensive night (and parking was already $35).  

The room itself was comfortable and clean though.  There were some very noisy guests outside our room at 2 AM who kept letting their doors slam and kept knocking on other doors, so the walls/doors are very thin.",,,5.0,,,4.0,5.0,bbusby1,General Manager,2020-01-29,"Thank you nunce1 for your review.  We're so glad to hear you enjoyed your stay.  We assess the Urban Amenity fee to allow us to provide our Guests with outstanding amenities such as access to 24-hour fitness, craft cocktails upon arrival, best in class wifi, in-room Nespresso, in-room libraries, and fresh baked cookies daily to name a few.  We hope that you will come back and see us again at Hotel Emblem the next time you are in San Francisco. ",82
MikeTrainerr,3,"New York City, New York",2020-01-31,COUPLES,2020-01-26,5,Great vibes and even better service!,"I booked this hotel for a 3 day getaway with my wife in San Francisco and I hit the jackpot.  My wife was so impressed with my choice as this hotel had absolutely everything we were looking for at a reasonable price.

  Service

Everyone on the staff was extremely helpful and accommodating with anything we needed.  They even let us check in 5 hours early because they had a room available! Also there are cool amenities like bath bombs, google play on the tvs,  and  interesting books to read. 

Location

The location is perfect with great restaurants and lots to do within walking distance.   

Amenities 

The bar downstairs has amazing drinks and there is a great coffeeshop  as well.  Best of all the lobby area doesn’t feel stuffy like most other hotels and is actually an inviting space to just relax with a coffee and a book or to have dinner with a cocktail. 

This hotel really made our stay in San Fran a super enjoyable one and I definitely racked up points with my wife.  We’ll be back for sure.",,,,,,,,bbusby1,General Manager,2020-01-29,Thank you MikeTrainerr for your review!  We're so glad that you loved our vibe and can't wait to see you back at Hotel Emblem again soon.,6
Keri B,31,"Portland, Maine",2020-01-31,NONE,2020-01-18,5,Hip hotel with very helpful staff and good location,"Cool lobby, bar area and coffee shop as you walk in. Nice atmosphere with fireplace in the bar. Very friendly and attentive staff, especially with great restaurant recommendations! Room was quite clean and spacious, with nice details and very comfortable beds. Excellent location, easy driving to any attraction, or to walk to cable car route. I would definitely choose to stay here again!",I stayed in a 2-bed room which was quite spacious. Easy access by elevator.,,5.0,5.0,,,5.0,bbusby1,General Manager,2020-01-22,"Thank you Keri B for your review.  We're so glad to hear you enjoyed your stay at Hotel Emblem.  It's important to have a beautiful hotel, but it's even more important to have a great team to assist our Guests.  We look forward to welcoming you back the next time you are in San Francisco.",51
Richard0067,57,"Barwon Heads, Australia",2020-01-31,NONE,2020-01-17,5,Funky,"I'ts not mainstream but if you are used to Marriot's Hyatt's and Westin's I suggest you give this hotel  a try, we were glad we did. Nice rooms (big!), clean and well appointed. Staff at the front desk are as good as I have come across - genuinely nice, not corporate nice. Good location. ",,,,,,,,bbusby1,General Manager,2020-01-22,"Thank you Richard0067, we think you gave us one of the highest compliments we can receive.  We certainly pride ourselves on walking to a different beat that the Marriott's, Hyatt's, and Westin's of the world.  We're so glad that you enjoyed your stay with us and can't wait to have you as our Guest again in the future.",62
Dustin huiting,1,,2020-01-31,COUPLES,2020-01-12,4,Affordable hispster sheik,Stayed for 2 nights. Front desk is very friendly and helpful. Free drink card for the bar which makes some really nice cocktails. Rooms are on the smaller side but really clean and nice. Definitely been redecorated to be a nice quiet space with quaint touches. I would love the inclusion of a even a tiny mini fridge in each room but other than that no complaints.,,,,,,,,bbusby1,General Manager,2020-01-22,"Thank you Dustinhuiting for your review.  We're glad to hear that you enjoyed your stay with us.  Quick tip for the next time, we have mini fridge's available to delivery to rooms upon request so we would be happy to set that up, even prior to your arrival.  We look forward to seeing you again soon!",2
Emily E,1,,2020-01-31,COUPLES,2020-01-12,5,San Francisco Hotel Emblem,Stayed at Hotel Emblem for my birthday trip. Right when we checked in my boyfriend and I were greeted with a warm towel and a glass of sangria. The ambiance of the hotel was very welcoming and made us both feel like home. It really was the little details that put this hotel above the rest. Great spot to stay in for all downtown San Francisco adventures.,,,,,,,,bbusby1,General Manager,2020-01-22,"Thank you X3672BFemilye, and Happy Birthday!  We're so glad that you spent such a special occasion with us.  We hope you have a great year and look forward to seeing you again soon!",2
Maya G,6,,2020-01-31,BUSINESS,2020-01-10,5,They thought of everything,"This hotel is so cute. Personally, I love a theme and this hotel really takes the book theme seriously. There are a million books in the lobby and books in your room. The lobby is so cozy and they give you a hand towel and a free drink at the bar at check in. The bed was actually the most comfortable. I meant to check what brand of pillow they use because I’ve never slept better. You can walk everywhere and there is a blue bottle in the lobby. Will definitely stay there for all return trips.",,,,,,,,bbusby1,General Manager,2020-01-22,"Thank you mayag2017 for your awesome review.  What can we say....books are our thing.  We're glad you enjoyed all Hotel Emblem has to offer, and we look forward to seeing you again soon.",12
